,id,name,type,lat,lon,value_start,value_end,value,notes
591,101712,"Ashland, OR",StanfordCity,42.1922,-122.7,1980-01-01,1990-01-01,14943,test
592,101713,"Ashland, OR",StanfordCity,42.1922,-122.7,1990-01-01,2000-01-01,16234,test
593,101714,"Ashland, OR",StanfordCity,42.1922,-122.7,2000-01-01,2010-01-01,19522,test
594,101715,"Ashland, OR",StanfordCity,42.1922,-122.7,2010-01-01,2020-01-01,20078,test
595,101716,"Bonanza, OR",StanfordCity,42.1987,-121.406,1930-01-01,1940-01-01,141,test
596,101717,"Bonanza, OR",StanfordCity,42.1987,-121.406,1970-01-01,1980-01-01,230,test
597,101718,"Bonanza, OR",StanfordCity,42.1987,-121.406,1940-01-01,1950-01-01,233,test
598,101719,"Bonanza, OR",StanfordCity,42.1987,-121.406,1950-01-01,1960-01-01,259,test
599,101720,"Bonanza, OR",StanfordCity,42.1987,-121.406,1980-01-01,1990-01-01,270,test
600,101721,"Bonanza, OR",StanfordCity,42.1987,-121.406,1960-01-01,1970-01-01,297,test
601,101722,"Bonanza, OR",StanfordCity,42.1987,-121.406,1990-01-01,2000-01-01,323,test
602,101723,"Bonanza, OR",StanfordCity,42.1987,-121.406,2000-01-01,2010-01-01,415,test
603,101724,"Bonanza, OR",StanfordCity,42.1987,-121.406,2010-01-01,2020-01-01,450,test
604,101725,"Altamont, OR",StanfordCity,42.2064,-121.737,1960-01-01,1970-01-01,10800,test
605,101726,"Altamont, OR",StanfordCity,42.2064,-121.737,1970-01-01,1980-01-01,15700,test
606,101727,"Altamont, OR",StanfordCity,42.2064,-121.737,1980-01-01,1990-01-01,15700,test
607,101728,"Altamont, OR",StanfordCity,42.2064,-121.737,1990-01-01,2000-01-01,18600,test
608,101729,"Altamont, OR",StanfordCity,42.2064,-121.737,2000-01-01,2010-01-01,19600,test
609,101730,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1880-01-01,1890-01-01,250,test
610,101731,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1890-01-01,1900-01-01,364,test
611,101732,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1900-01-01,1910-01-01,400,test
612,101733,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1910-01-01,1920-01-01,2758,test
613,101734,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1920-01-01,1930-01-01,4801,test
614,101735,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1970-01-01,1980-01-01,15775,test
615,101736,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1950-01-01,1960-01-01,15875,test
616,101737,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1930-01-01,1940-01-01,16093,test
617,101738,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1940-01-01,1950-01-01,16497,test
618,101739,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1980-01-01,1990-01-01,16661,test
619,101740,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1960-01-01,1970-01-01,16949,test
620,101741,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,1990-01-01,2000-01-01,17737,test
621,101742,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,2000-01-01,2010-01-01,19462,test
622,101743,"Klamath Falls, OR",StanfordCity,42.2186,-121.775,2010-01-01,2020-01-01,20840,test
623,101744,"Talent, OR",StanfordCity,42.2404,-122.781,1920-01-01,1930-01-01,278,test
624,101745,"Talent, OR",StanfordCity,42.2404,-122.781,1940-01-01,1950-01-01,381,test
625,101746,"Talent, OR",StanfordCity,42.2404,-122.781,1930-01-01,1940-01-01,421,test
626,101747,"Talent, OR",StanfordCity,42.2404,-122.781,1950-01-01,1960-01-01,739,test
627,101748,"Talent, OR",StanfordCity,42.2404,-122.781,1960-01-01,1970-01-01,868,test
628,101749,"Talent, OR",StanfordCity,42.2404,-122.781,1970-01-01,1980-01-01,1496,test
629,101750,"Talent, OR",StanfordCity,42.2404,-122.781,1980-01-01,1990-01-01,2577,test
630,101751,"Talent, OR",StanfordCity,42.2404,-122.781,1990-01-01,2000-01-01,3274,test
631,101752,"Talent, OR",StanfordCity,42.2404,-122.781,2000-01-01,2010-01-01,5589,test
632,101753,"Talent, OR",StanfordCity,42.2404,-122.781,2010-01-01,2020-01-01,6066,test
633,101754,"Phoenix, OR",StanfordCity,42.2748,-122.815,1920-01-01,1930-01-01,159,test
634,101755,"Phoenix, OR",StanfordCity,42.2748,-122.815,1910-01-01,1920-01-01,250,test
635,101756,"Phoenix, OR",StanfordCity,42.2748,-122.815,1880-01-01,1890-01-01,277,test
636,101757,"Phoenix, OR",StanfordCity,42.2748,-122.815,1940-01-01,1950-01-01,432,test
637,101758,"Phoenix, OR",StanfordCity,42.2748,-122.815,1930-01-01,1940-01-01,439,test
638,101759,"Phoenix, OR",StanfordCity,42.2748,-122.815,1950-01-01,1960-01-01,746,test
639,101760,"Phoenix, OR",StanfordCity,42.2748,-122.815,1960-01-01,1970-01-01,769,test
640,101761,"Phoenix, OR",StanfordCity,42.2748,-122.815,1970-01-01,1980-01-01,1287,test
641,101762,"Phoenix, OR",StanfordCity,42.2748,-122.815,1980-01-01,1990-01-01,2309,test
642,101763,"Phoenix, OR",StanfordCity,42.2748,-122.815,1990-01-01,2000-01-01,3239,test
643,101764,"Phoenix, OR",StanfordCity,42.2748,-122.815,2000-01-01,2010-01-01,4060,test
644,101765,"Phoenix, OR",StanfordCity,42.2748,-122.815,2010-01-01,2020-01-01,4538,test
645,101766,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1920-01-01,1930-01-01,489,test
646,101767,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1900-01-01,1910-01-01,653,test
647,101768,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1930-01-01,1940-01-01,706,test
648,101769,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1890-01-01,1900-01-01,743,test
649,101770,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1940-01-01,1950-01-01,761,test
650,101771,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1910-01-01,1920-01-01,785,test
651,101772,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1880-01-01,1890-01-01,839,test
652,101773,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1960-01-01,1970-01-01,1172,test
653,101774,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1950-01-01,1960-01-01,1193,test
654,101775,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1970-01-01,1980-01-01,1611,test
655,101776,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1990-01-01,2000-01-01,1896,test
656,101777,"Jacksonville, OR",StanfordCity,42.3126,-122.969,1980-01-01,1990-01-01,2030,test
657,101778,"Jacksonville, OR",StanfordCity,42.3126,-122.969,2000-01-01,2010-01-01,2235,test
658,101779,"Jacksonville, OR",StanfordCity,42.3126,-122.969,2010-01-01,2020-01-01,2785,test
659,101780,"Medford, OR",StanfordCity,42.3369,-122.854,1890-01-01,1900-01-01,967,test
660,101781,"Medford, OR",StanfordCity,42.3369,-122.854,1900-01-01,1910-01-01,1000,test
661,101782,"Medford, OR",StanfordCity,42.3369,-122.854,1920-01-01,1930-01-01,5756,test
662,101783,"Medford, OR",StanfordCity,42.3369,-122.854,1910-01-01,1920-01-01,8840,test
663,101784,"Medford, OR",StanfordCity,42.3369,-122.854,1930-01-01,1940-01-01,11007,test
664,101785,"Medford, OR",StanfordCity,42.3369,-122.854,1940-01-01,1950-01-01,11281,test
665,101786,"Medford, OR",StanfordCity,42.3369,-122.854,1950-01-01,1960-01-01,17305,test
666,101787,"Medford, OR",StanfordCity,42.3369,-122.854,1960-01-01,1970-01-01,24425,test
667,101788,"Medford, OR",StanfordCity,42.3369,-122.854,1970-01-01,1980-01-01,28973,test
668,101789,"Medford, OR",StanfordCity,42.3369,-122.854,1980-01-01,1990-01-01,39746,test
669,101790,"Medford, OR",StanfordCity,42.3369,-122.854,1990-01-01,2000-01-01,46951,test
670,101791,"Medford, OR",StanfordCity,42.3369,-122.854,2000-01-01,2010-01-01,63154,test
671,101792,"Medford, OR",StanfordCity,42.3369,-122.854,2010-01-01,2020-01-01,74907,test
672,101793,"Central Point, OR",StanfordCity,42.3768,-122.911,1900-01-01,1910-01-01,500,test
673,101794,"Central Point, OR",StanfordCity,42.3768,-122.911,1890-01-01,1900-01-01,534,test
674,101795,"Central Point, OR",StanfordCity,42.3768,-122.911,1920-01-01,1930-01-01,582,test
675,101796,"Central Point, OR",StanfordCity,42.3768,-122.911,1910-01-01,1920-01-01,761,test
676,101797,"Central Point, OR",StanfordCity,42.3768,-122.911,1930-01-01,1940-01-01,821,test
677,101798,"Central Point, OR",StanfordCity,42.3768,-122.911,1940-01-01,1950-01-01,900,test
678,101799,"Central Point, OR",StanfordCity,42.3768,-122.911,1950-01-01,1960-01-01,1667,test
679,101800,"Central Point, OR",StanfordCity,42.3768,-122.911,1960-01-01,1970-01-01,2300,test
680,101801,"Central Point, OR",StanfordCity,42.3768,-122.911,1970-01-01,1980-01-01,4004,test
681,101802,"Central Point, OR",StanfordCity,42.3768,-122.911,1980-01-01,1990-01-01,6357,test
682,101803,"Central Point, OR",StanfordCity,42.3768,-122.911,1990-01-01,2000-01-01,7509,test
683,101804,"Central Point, OR",StanfordCity,42.3768,-122.911,2000-01-01,2010-01-01,12493,test
684,101805,"Central Point, OR",StanfordCity,42.3768,-122.911,2010-01-01,2020-01-01,17169,test
685,101806,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1900-01-01,1910-01-01,385,test
686,101807,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1920-01-01,1930-01-01,422,test
687,101808,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1910-01-01,1920-01-01,423,test
688,101809,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1930-01-01,1940-01-01,502,test
689,101810,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1940-01-01,1950-01-01,536,test
690,101811,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1970-01-01,1980-01-01,603,test
691,101812,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1960-01-01,1970-01-01,608,test
692,101813,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1950-01-01,1960-01-01,619,test
693,101814,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1980-01-01,1990-01-01,904,test
694,101815,"Gold Hill, OR",StanfordCity,42.4313,-123.05,1990-01-01,2000-01-01,982,test
695,101816,"Gold Hill, OR",StanfordCity,42.4313,-123.05,2000-01-01,2010-01-01,1073,test
696,101817,"Gold Hill, OR",StanfordCity,42.4313,-123.05,2010-01-01,2020-01-01,1090,test
697,101818,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1890-01-01,1900-01-01,1432,test
698,101819,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1900-01-01,1910-01-01,2300,test
699,101820,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1920-01-01,1930-01-01,3151,test
700,101821,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1910-01-01,1920-01-01,3897,test
701,101822,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1930-01-01,1940-01-01,4666,test
702,101823,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1940-01-01,1950-01-01,6028,test
703,101824,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1950-01-01,1960-01-01,8116,test
704,101825,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1960-01-01,1970-01-01,10118,test
705,101826,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1970-01-01,1980-01-01,12455,test
706,101827,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1980-01-01,1990-01-01,15032,test
707,101828,"Grants Pass, OR",StanfordCity,42.4341,-123.333,1990-01-01,2000-01-01,17488,test
708,101829,"Grants Pass, OR",StanfordCity,42.4341,-123.333,2000-01-01,2010-01-01,23003,test
709,101830,"Grants Pass, OR",StanfordCity,42.4341,-123.333,2010-01-01,2020-01-01,34533,test
710,101831,"Eagle Point, OR",StanfordCity,42.4677,-122.802,1920-01-01,1930-01-01,128,test
711,101832,"Eagle Point, OR",StanfordCity,42.4677,-122.802,1930-01-01,1940-01-01,211,test
712,101833,"Eagle Point, OR",StanfordCity,42.4677,-122.802,1940-01-01,1950-01-01,243,test
713,101834,"Eagle Point, OR",StanfordCity,42.4677,-122.802,1950-01-01,1960-01-01,607,test
714,101835,"Eagle Point, OR",StanfordCity,42.4677,-122.802,1960-01-01,1970-01-01,752,test
715,101836,"Eagle Point, OR",StanfordCity,42.4677,-122.802,1970-01-01,1980-01-01,1241,test
716,101837,"Eagle Point, OR",StanfordCity,42.4677,-122.802,1980-01-01,1990-01-01,2764,test
717,101838,"Eagle Point, OR",StanfordCity,42.4677,-122.802,1990-01-01,2000-01-01,3008,test
718,101839,"Eagle Point, OR",StanfordCity,42.4677,-122.802,2000-01-01,2010-01-01,4797,test
719,101840,"Eagle Point, OR",StanfordCity,42.4677,-122.802,2010-01-01,2020-01-01,8469,test
720,101841,"Butte Falls, OR",StanfordCity,42.5436,-122.567,1920-01-01,1930-01-01,166,test
721,101842,"Butte Falls, OR",StanfordCity,42.5436,-122.567,1990-01-01,2000-01-01,252,test
722,101843,"Butte Falls, OR",StanfordCity,42.5436,-122.567,1930-01-01,1940-01-01,298,test
723,101844,"Butte Falls, OR",StanfordCity,42.5436,-122.567,1940-01-01,1950-01-01,339,test
724,101845,"Butte Falls, OR",StanfordCity,42.5436,-122.567,1970-01-01,1980-01-01,358,test
725,101846,"Butte Falls, OR",StanfordCity,42.5436,-122.567,1950-01-01,1960-01-01,372,test
726,101847,"Butte Falls, OR",StanfordCity,42.5436,-122.567,1960-01-01,1970-01-01,384,test
727,101848,"Butte Falls, OR",StanfordCity,42.5436,-122.567,1980-01-01,1990-01-01,428,test
728,101849,"Butte Falls, OR",StanfordCity,42.5436,-122.567,2000-01-01,2010-01-01,439,test
729,101850,"Butte Falls, OR",StanfordCity,42.5436,-122.567,2010-01-01,2020-01-01,450,test
730,101851,"Chiloquin, OR",StanfordCity,42.5768,-121.864,1930-01-01,1940-01-01,481,test
731,101852,"Chiloquin, OR",StanfordCity,42.5768,-121.864,1950-01-01,1960-01-01,668,test
732,101853,"Chiloquin, OR",StanfordCity,42.5768,-121.864,1990-01-01,2000-01-01,673,test
733,101854,"Chiloquin, OR",StanfordCity,42.5768,-121.864,2000-01-01,2010-01-01,716,test
734,101855,"Chiloquin, OR",StanfordCity,42.5768,-121.864,2010-01-01,2020-01-01,720,test
735,101856,"Chiloquin, OR",StanfordCity,42.5768,-121.864,1940-01-01,1950-01-01,741,test
736,101857,"Chiloquin, OR",StanfordCity,42.5768,-121.864,1980-01-01,1990-01-01,778,test
737,101858,"Chiloquin, OR",StanfordCity,42.5768,-121.864,1970-01-01,1980-01-01,826,test
738,101859,"Chiloquin, OR",StanfordCity,42.5768,-121.864,1960-01-01,1970-01-01,945,test
739,101860,"Shady Cove, OR",StanfordCity,42.6053,-122.819,1980-01-01,1990-01-01,1097,test
740,101861,"Shady Cove, OR",StanfordCity,42.6053,-122.819,1990-01-01,2000-01-01,1351,test
741,101862,"Shady Cove, OR",StanfordCity,42.6053,-122.819,2000-01-01,2010-01-01,2340,test
742,101863,"Shady Cove, OR",StanfordCity,42.6053,-122.819,2010-01-01,2020-01-01,2904,test
743,101864,"Powers, OR",StanfordCity,42.8805,-124.073,1990-01-01,2000-01-01,682,test
744,101865,"Powers, OR",StanfordCity,42.8805,-124.073,2010-01-01,2020-01-01,730,test
745,101866,"Powers, OR",StanfordCity,42.8805,-124.073,2000-01-01,2010-01-01,734,test
746,101867,"Powers, OR",StanfordCity,42.8805,-124.073,1980-01-01,1990-01-01,819,test
747,101868,"Powers, OR",StanfordCity,42.8805,-124.073,1970-01-01,1980-01-01,842,test
748,101869,"Powers, OR",StanfordCity,42.8805,-124.073,1950-01-01,1960-01-01,895,test
749,101870,"Powers, OR",StanfordCity,42.8805,-124.073,1960-01-01,1970-01-01,1366,test
750,101871,"Canyonville, OR",StanfordCity,42.9277,-123.279,1910-01-01,1920-01-01,149,test
751,101872,"Canyonville, OR",StanfordCity,42.9277,-123.279,1920-01-01,1930-01-01,156,test
752,101873,"Canyonville, OR",StanfordCity,42.9277,-123.279,1930-01-01,1940-01-01,167,test
753,101874,"Canyonville, OR",StanfordCity,42.9277,-123.279,1880-01-01,1890-01-01,243,test
754,101875,"Canyonville, OR",StanfordCity,42.9277,-123.279,1940-01-01,1950-01-01,255,test
755,101876,"Canyonville, OR",StanfordCity,42.9277,-123.279,1950-01-01,1960-01-01,861,test
756,101877,"Canyonville, OR",StanfordCity,42.9277,-123.279,1970-01-01,1980-01-01,940,test
757,101878,"Canyonville, OR",StanfordCity,42.9277,-123.279,1960-01-01,1970-01-01,1089,test
758,101879,"Canyonville, OR",StanfordCity,42.9277,-123.279,1990-01-01,2000-01-01,1219,test
759,101880,"Canyonville, OR",StanfordCity,42.9277,-123.279,1980-01-01,1990-01-01,1288,test
760,101881,"Canyonville, OR",StanfordCity,42.9277,-123.279,2000-01-01,2010-01-01,1293,test
761,101882,"Canyonville, OR",StanfordCity,42.9277,-123.279,2010-01-01,2020-01-01,1850,test
762,101883,"Riddle, OR",StanfordCity,42.949,-123.364,1900-01-01,1910-01-01,131,test
763,101884,"Riddle, OR",StanfordCity,42.949,-123.364,1910-01-01,1920-01-01,187,test
764,101885,"Riddle, OR",StanfordCity,42.949,-123.364,1930-01-01,1940-01-01,195,test
765,101886,"Riddle, OR",StanfordCity,42.949,-123.364,1940-01-01,1950-01-01,214,test
766,101887,"Riddle, OR",StanfordCity,42.949,-123.364,1920-01-01,1930-01-01,268,test
767,101888,"Riddle, OR",StanfordCity,42.949,-123.364,1950-01-01,1960-01-01,634,test
768,101889,"Riddle, OR",StanfordCity,42.949,-123.364,1960-01-01,1970-01-01,992,test
769,101890,"Riddle, OR",StanfordCity,42.949,-123.364,2000-01-01,2010-01-01,1014,test
770,101891,"Riddle, OR",StanfordCity,42.949,-123.364,1970-01-01,1980-01-01,1042,test
771,101892,"Riddle, OR",StanfordCity,42.949,-123.364,2010-01-01,2020-01-01,1080,test
772,101893,"Riddle, OR",StanfordCity,42.949,-123.364,1990-01-01,2000-01-01,1143,test
773,101894,"Riddle, OR",StanfordCity,42.949,-123.364,1980-01-01,1990-01-01,1265,test
774,101895,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,1970-01-01,1980-01-01,196,test
775,101896,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,1960-01-01,1970-01-01,204,test
776,101897,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,1950-01-01,1960-01-01,236,test
777,101898,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,2000-01-01,2010-01-01,239,test
778,101899,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,2010-01-01,2020-01-01,240,test
779,101900,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,1940-01-01,1950-01-01,274,test
780,101901,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,1930-01-01,1940-01-01,306,test
781,101902,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,1920-01-01,1930-01-01,355,test
782,101903,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,1990-01-01,2000-01-01,364,test
783,101904,"Jordan Valley, OR",StanfordCity,42.9743,-117.053,1980-01-01,1990-01-01,473,test
784,101905,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1880-01-01,1890-01-01,119,test
785,101906,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1900-01-01,1910-01-01,189,test
786,101907,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1920-01-01,1930-01-01,385,test
787,101908,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1930-01-01,1940-01-01,401,test
788,101909,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1910-01-01,1920-01-01,429,test
789,101910,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1940-01-01,1950-01-01,441,test
790,101911,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1950-01-01,1960-01-01,1781,test
791,101912,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1960-01-01,1970-01-01,2231,test
792,101913,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1970-01-01,1980-01-01,2733,test
793,101914,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1990-01-01,2000-01-01,3063,test
794,101915,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,1980-01-01,1990-01-01,3365,test
795,101916,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,2000-01-01,2010-01-01,3419,test
796,101917,"Myrtle Creek, OR",StanfordCity,43.0239,-123.279,2010-01-01,2020-01-01,3439,test
797,101918,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1890-01-01,1900-01-01,354,test
798,101919,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1900-01-01,1910-01-01,530,test
799,101920,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1910-01-01,1920-01-01,836,test
800,101921,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1920-01-01,1930-01-01,934,test
801,101922,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1940-01-01,1950-01-01,1296,test
802,101923,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1930-01-01,1940-01-01,1362,test
803,101924,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1950-01-01,1960-01-01,2033,test
804,101925,"Myrtle Point, OR",StanfordCity,43.062,-124.133,2000-01-01,2010-01-01,2451,test
805,101926,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1970-01-01,1980-01-01,2511,test
806,101927,"Myrtle Point, OR",StanfordCity,43.062,-124.133,2010-01-01,2020-01-01,2514,test
807,101928,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1990-01-01,2000-01-01,2712,test
808,101929,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1980-01-01,1990-01-01,2859,test
809,101930,"Myrtle Point, OR",StanfordCity,43.062,-124.133,1960-01-01,1970-01-01,2886,test
810,101931,"Rogue River, OR",StanfordCity,43.0868,-122.277,1920-01-01,1930-01-01,211,test
811,101932,"Rogue River, OR",StanfordCity,43.0868,-122.277,1930-01-01,1940-01-01,286,test
812,101933,"Rogue River, OR",StanfordCity,43.0868,-122.277,1940-01-01,1950-01-01,383,test
813,101934,"Rogue River, OR",StanfordCity,43.0868,-122.277,1960-01-01,1970-01-01,520,test
814,101935,"Rogue River, OR",StanfordCity,43.0868,-122.277,1950-01-01,1960-01-01,590,test
815,101936,"Rogue River, OR",StanfordCity,43.0868,-122.277,1970-01-01,1980-01-01,841,test
816,101937,"Rogue River, OR",StanfordCity,43.0868,-122.277,1980-01-01,1990-01-01,1308,test
817,101938,"Rogue River, OR",StanfordCity,43.0868,-122.277,1990-01-01,2000-01-01,1759,test
818,101939,"Rogue River, OR",StanfordCity,43.0868,-122.277,2000-01-01,2010-01-01,1847,test
819,101940,"Rogue River, OR",StanfordCity,43.0868,-122.277,2010-01-01,2020-01-01,2170,test
820,101941,"Winston, OR",StanfordCity,43.1201,-123.424,1960-01-01,1970-01-01,2375,test
821,101942,"Winston, OR",StanfordCity,43.1201,-123.424,1970-01-01,1980-01-01,2468,test
822,101943,"Winston, OR",StanfordCity,43.1201,-123.424,1980-01-01,1990-01-01,3359,test
823,101944,"Winston, OR",StanfordCity,43.1201,-123.424,1990-01-01,2000-01-01,3773,test
824,101945,"Winston, OR",StanfordCity,43.1201,-123.424,2000-01-01,2010-01-01,4613,test
825,101946,"Winston, OR",StanfordCity,43.1201,-123.424,2010-01-01,2020-01-01,5379,test
826,101947,"Mountain Home, ID",StanfordCity,43.133,-115.697,1940-01-01,1950-01-01,1200,test
827,101948,"Mountain Home, ID",StanfordCity,43.133,-115.697,1960-01-01,1970-01-01,5984,test
828,101949,"Mountain Home, ID",StanfordCity,43.133,-115.697,1970-01-01,1980-01-01,6451,test
829,101950,"Mountain Home, ID",StanfordCity,43.133,-115.697,1980-01-01,1990-01-01,7540,test
830,101951,"Mountain Home, ID",StanfordCity,43.133,-115.697,1990-01-01,2000-01-01,7913,test
831,101952,"Mountain Home, ID",StanfordCity,43.133,-115.697,2000-01-01,2010-01-01,11143,test
832,101953,"Mountain Home, ID",StanfordCity,43.133,-115.697,2010-01-01,2020-01-01,14206,test
833,101954,"Coquille, OR",StanfordCity,43.1803,-124.184,1880-01-01,1890-01-01,176,test
834,101955,"Coquille, OR",StanfordCity,43.1803,-124.184,1890-01-01,1900-01-01,494,test
835,101956,"Coquille, OR",StanfordCity,43.1803,-124.184,1900-01-01,1910-01-01,728,test
836,101957,"Coquille, OR",StanfordCity,43.1803,-124.184,1910-01-01,1920-01-01,1398,test
837,101958,"Coquille, OR",StanfordCity,43.1803,-124.184,1920-01-01,1930-01-01,1642,test
838,101959,"Coquille, OR",StanfordCity,43.1803,-124.184,1930-01-01,1940-01-01,2732,test
839,101960,"Coquille, OR",StanfordCity,43.1803,-124.184,1940-01-01,1950-01-01,3327,test
840,101961,"Coquille, OR",StanfordCity,43.1803,-124.184,1950-01-01,1960-01-01,3523,test
841,101962,"Coquille, OR",StanfordCity,43.1803,-124.184,2010-01-01,2020-01-01,3866,test
842,101963,"Coquille, OR",StanfordCity,43.1803,-124.184,1990-01-01,2000-01-01,4121,test
843,101964,"Coquille, OR",StanfordCity,43.1803,-124.184,2000-01-01,2010-01-01,4184,test
844,101965,"Coquille, OR",StanfordCity,43.1803,-124.184,1970-01-01,1980-01-01,4437,test
845,101966,"Coquille, OR",StanfordCity,43.1803,-124.184,1980-01-01,1990-01-01,4481,test
846,101967,"Coquille, OR",StanfordCity,43.1803,-124.184,1960-01-01,1970-01-01,4730,test
847,101968,"Roseburg, OR",StanfordCity,43.2223,-123.352,1880-01-01,1890-01-01,822,test
848,101969,"Roseburg, OR",StanfordCity,43.2223,-123.352,1890-01-01,1900-01-01,1472,test
849,101970,"Roseburg, OR",StanfordCity,43.2223,-123.352,1900-01-01,1910-01-01,1700,test
850,101971,"Roseburg, OR",StanfordCity,43.2223,-123.352,1920-01-01,1930-01-01,4258,test
851,101972,"Roseburg, OR",StanfordCity,43.2223,-123.352,1930-01-01,1940-01-01,4362,test
852,101973,"Roseburg, OR",StanfordCity,43.2223,-123.352,1910-01-01,1920-01-01,4738,test
853,101974,"Roseburg, OR",StanfordCity,43.2223,-123.352,1940-01-01,1950-01-01,4924,test
854,101975,"Roseburg, OR",StanfordCity,43.2223,-123.352,1950-01-01,1960-01-01,8390,test
855,101976,"Roseburg, OR",StanfordCity,43.2223,-123.352,1960-01-01,1970-01-01,11467,test
856,101977,"Roseburg, OR",StanfordCity,43.2223,-123.352,1970-01-01,1980-01-01,14461,test
857,101978,"Roseburg, OR",StanfordCity,43.2223,-123.352,1980-01-01,1990-01-01,16644,test
858,101979,"Roseburg, OR",StanfordCity,43.2223,-123.352,1990-01-01,2000-01-01,17032,test
859,101980,"Roseburg, OR",StanfordCity,43.2223,-123.352,2000-01-01,2010-01-01,20017,test
860,101981,"Roseburg, OR",StanfordCity,43.2223,-123.352,2010-01-01,2020-01-01,21181,test
861,101982,"Eastside, OR",StanfordCity,43.3645,-124.193,1880-01-01,1890-01-01,107,test
862,101983,"Eastside, OR",StanfordCity,43.3645,-124.193,1910-01-01,1920-01-01,252,test
863,101984,"Eastside, OR",StanfordCity,43.3645,-124.193,1920-01-01,1930-01-01,453,test
864,101985,"Eastside, OR",StanfordCity,43.3645,-124.193,1930-01-01,1940-01-01,556,test
865,101986,"Eastside, OR",StanfordCity,43.3645,-124.193,1940-01-01,1950-01-01,638,test
