,date,type,value
4175,2014-02-26,Accessory Structures,504.13698630136986
4176,2014-02-27,Accessory Structures,506.83287671232875
4177,2014-02-28,Accessory Structures,507.65479452054797
4178,2014-03-03,Accessory Structures,508.3123287671233
4179,2014-03-04,Accessory Structures,506.0054794520548
4180,2014-03-05,Accessory Structures,511.75342465753425
4181,2014-03-06,Accessory Structures,518.1917808219179
4182,2014-03-07,Accessory Structures,516.1424657534246
4183,2014-03-08,Accessory Structures,516.1424657534246
4184,2014-03-10,Accessory Structures,511.46849315068494
4185,2014-03-11,Accessory Structures,514.4465753424657
4186,2014-03-12,Accessory Structures,515.7616438356164
4187,2014-03-13,Accessory Structures,514.3808219178082
4188,2014-03-14,Accessory Structures,516.517808219178
4189,2014-03-17,Accessory Structures,520.5479452054794
4190,2014-03-18,Accessory Structures,519.4356164383562
4191,2014-03-19,Accessory Structures,521.9780821917808
4192,2014-03-20,Accessory Structures,523.9808219178083
4193,2014-03-21,Accessory Structures,526.3643835616439
4194,2014-03-22,Accessory Structures,526.2712328767124
4195,2014-03-24,Accessory Structures,526.2712328767124
4196,2014-03-25,Accessory Structures,529.3123287671233
4197,2014-03-26,Accessory Structures,530.5150684931507
4198,2014-03-27,Accessory Structures,533.027397260274
4199,2014-03-28,Accessory Structures,532.9287671232877
4200,2014-03-29,Accessory Structures,528.654794520548
4201,2014-03-31,Accessory Structures,527.3342465753425
4202,2014-04-01,Accessory Structures,524.1890410958904
4203,2014-04-02,Accessory Structures,519.9753424657534
4204,2014-04-03,Accessory Structures,522.0164383561644
4205,2014-04-04,Accessory Structures,519.7917808219178
4206,2014-04-08,Accessory Structures,521.7424657534247
4207,2014-04-09,Accessory Structures,521.7424657534247
4208,2014-04-10,Accessory Structures,528.0986301369863
4209,2014-04-11,Accessory Structures,530.0712328767123
4210,2014-04-14,Accessory Structures,528.8821917808219
4211,2014-04-15,Accessory Structures,532.2356164383561
4212,2014-04-16,Accessory Structures,531.9397260273972
4213,2014-04-17,Accessory Structures,530.5589041095891
4214,2014-04-18,Accessory Structures,531.9068493150685
4215,2014-04-19,Accessory Structures,530.7232876712329
4216,2014-04-21,Accessory Structures,530.7232876712329
4217,2014-04-22,Accessory Structures,530.1260273972603
4218,2014-04-23,Accessory Structures,532.3616438356164
4219,2014-04-24,Accessory Structures,536.7835616438356
4220,2014-04-25,Accessory Structures,534.8767123287671
4221,2014-04-28,Accessory Structures,531.6493150684931
4222,2014-04-29,Accessory Structures,533.0520547945206
4223,2014-04-30,Accessory Structures,534.9698630136986
4224,2014-05-01,Accessory Structures,536.8712328767124
4225,2014-05-02,Accessory Structures,540.9260273972603
4226,2014-05-03,Accessory Structures,539.1068493150685
4227,2014-05-05,Accessory Structures,538.6027397260274
4228,2014-05-06,Accessory Structures,539.2657534246575
4229,2014-05-07,Accessory Structures,539.2657534246575
4230,2014-05-08,Accessory Structures,537.7616438356164
4231,2014-05-09,Accessory Structures,536.2712328767124
4232,2014-05-10,Accessory Structures,528.4383561643835
4233,2014-05-12,Accessory Structures,527.8931506849315
4234,2014-05-13,Accessory Structures,530.4904109589041
4235,2014-05-14,Accessory Structures,529.2739726027397
4236,2014-05-15,Accessory Structures,529.2739726027397
4237,2014-05-16,Accessory Structures,529.2739726027397
4238,2014-05-17,Accessory Structures,530.8219178082192
4239,2014-05-19,Accessory Structures,530.8219178082192
4240,2014-05-20,Accessory Structures,530.7561643835617
4241,2014-05-21,Accessory Structures,530.7780821917809
4242,2014-05-22,Accessory Structures,530.7780821917809
4243,2014-05-23,Accessory Structures,529.9972602739726
4244,2014-05-24,Accessory Structures,529.5041095890411
4245,2014-05-25,Accessory Structures,530.1616438356165
4246,2014-05-27,Accessory Structures,530.8191780821918
4247,2014-05-28,Accessory Structures,526.786301369863
4248,2014-05-29,Accessory Structures,525.7479452054795
4249,2014-05-30,Accessory Structures,527.3616438356164
4250,2014-06-02,Accessory Structures,528.1452054794521
4251,2014-06-03,Accessory Structures,531.9917808219178
4252,2014-06-04,Accessory Structures,532.7150684931507
4253,2014-06-05,Accessory Structures,531.1369863013699
4254,2014-06-06,Accessory Structures,534.1123287671232
4255,2014-06-09,Accessory Structures,535.1123287671232
4256,2014-06-10,Accessory Structures,534.668493150685
4257,2014-06-11,Accessory Structures,533.4547945205479
4258,2014-06-12,Accessory Structures,535.9287671232877
4259,2014-06-13,Accessory Structures,535.9616438356164
4260,2014-06-14,Accessory Structures,535.2383561643836
4261,2014-06-16,Accessory Structures,537.2109589041096
4262,2014-06-17,Accessory Structures,538.2630136986302
4263,2014-06-18,Accessory Structures,541.1123287671232
4264,2014-06-19,Accessory Structures,543.0986301369863
4265,2014-06-20,Accessory Structures,543.8438356164384
4266,2014-06-21,Accessory Structures,541.427397260274
4267,2014-06-22,Accessory Structures,540.6273972602739
4268,2014-06-23,Accessory Structures,541.931506849315
4269,2014-06-24,Accessory Structures,545.7835616438356
4270,2014-06-25,Accessory Structures,547.3808219178082
4271,2014-06-26,Accessory Structures,547.3808219178082
4272,2014-06-27,Accessory Structures,548.5945205479452
4273,2014-06-30,Accessory Structures,548.5945205479452
4274,2014-07-01,Accessory Structures,553.6219178082192
4275,2014-07-02,Accessory Structures,555.0082191780822
4276,2014-07-03,Accessory Structures,556.586301369863
4277,2014-07-07,Accessory Structures,556.1671232876712
4278,2014-07-08,Accessory Structures,559.4465753424657
4279,2014-07-09,Accessory Structures,559.2493150684932
4280,2014-07-10,Accessory Structures,558.7205479452055
4281,2014-07-11,Accessory Structures,560.2684931506849
4282,2014-07-12,Accessory Structures,558.9534246575342
4283,2014-07-14,Accessory Structures,560.2684931506849
4284,2014-07-15,Accessory Structures,560.9534246575342
4285,2014-07-16,Accessory Structures,564.9534246575342
4286,2014-07-17,Accessory Structures,566.772602739726
4287,2014-07-18,Accessory Structures,563.668493150685
4288,2014-07-19,Accessory Structures,563.668493150685
4289,2014-07-21,Accessory Structures,561.9698630136986
4290,2014-07-22,Accessory Structures,561.9698630136986
4291,2014-07-23,Accessory Structures,569.4657534246576
4292,2014-07-24,Accessory Structures,570.0410958904109
4293,2014-07-25,Accessory Structures,570.0410958904109
4294,2014-07-28,Accessory Structures,567.3917808219178
4295,2014-07-29,Accessory Structures,569.0356164383562
4296,2014-07-30,Accessory Structures,567.6493150684931
4297,2014-07-31,Accessory Structures,567.6164383561644
4298,2014-08-01,Accessory Structures,568.8657534246576
4299,2014-08-04,Accessory Structures,573.5342465753424
4300,2014-08-05,Accessory Structures,574.1506849315068
4301,2014-08-06,Accessory Structures,572.7479452054795
4302,2014-08-07,Accessory Structures,575.6904109589041
4303,2014-08-08,Accessory Structures,576.2657534246575
4304,2014-08-11,Accessory Structures,577.0301369863014
4305,2014-08-12,Accessory Structures,583.3150684931506
4306,2014-08-13,Accessory Structures,587.841095890411
4307,2014-08-14,Accessory Structures,585.6876712328767
4308,2014-08-15,Accessory Structures,588.7561643835617
4309,2014-08-18,Accessory Structures,587.8986301369863
4310,2014-08-19,Accessory Structures,586.9479452054794
4311,2014-08-20,Accessory Structures,586.1808219178082
4312,2014-08-21,Accessory Structures,585.3260273972603
4313,2014-08-22,Accessory Structures,585.2438356164383
4314,2014-08-25,Accessory Structures,580.4493150684932
4315,2014-08-26,Accessory Structures,582.9671232876713
4316,2014-08-27,Accessory Structures,583.2301369863013
4317,2014-08-28,Accessory Structures,577.8931506849315
4318,2014-08-29,Accessory Structures,579.482191780822
4319,2014-08-30,Accessory Structures,580.5561643835616
4320,2014-09-02,Accessory Structures,583.1424657534246
4321,2014-09-03,Accessory Structures,584.641095890411
4322,2014-09-04,Accessory Structures,584.641095890411
4323,2014-09-05,Accessory Structures,582.427397260274
4324,2014-09-06,Accessory Structures,580.4328767123287
4325,2014-09-08,Accessory Structures,580.4328767123287
4326,2014-09-09,Accessory Structures,581.5287671232877
4327,2014-09-10,Accessory Structures,578.8383561643835
4328,2014-09-11,Accessory Structures,578.8931506849315
4329,2014-09-12,Accessory Structures,576.1534246575343
4330,2014-09-15,Accessory Structures,581.1013698630137
4331,2014-09-16,Accessory Structures,579.2849315068493
4332,2014-09-17,Accessory Structures,579.0465753424658
4333,2014-09-18,Accessory Structures,580.1808219178082
4334,2014-09-19,Accessory Structures,583.254794520548
4335,2014-09-20,Accessory Structures,583.254794520548
4336,2014-09-22,Accessory Structures,584.6657534246575
4337,2014-09-23,Accessory Structures,581.1561643835616
4338,2014-09-24,Accessory Structures,584.8328767123288
4339,2014-09-25,Accessory Structures,580.0876712328767
4340,2014-09-26,Accessory Structures,581.6657534246575
4341,2014-09-29,Accessory Structures,579.9342465753425
4342,2014-09-30,Accessory Structures,577.827397260274
4343,2014-10-01,Accessory Structures,577.827397260274
4344,2014-10-02,Accessory Structures,575.7671232876712
4345,2014-10-03,Accessory Structures,573.6082191780822
4346,2014-10-06,Accessory Structures,573.8602739726027
4347,2014-10-07,Accessory Structures,573.8602739726027
4348,2014-10-08,Accessory Structures,575.9369863013699
4349,2014-10-09,Accessory Structures,577.5479452054794
4350,2014-10-10,Accessory Structures,575.1534246575343
4351,2014-10-13,Accessory Structures,574.4630136986301
4352,2014-10-14,Accessory Structures,573.7287671232876
4353,2014-10-15,Accessory Structures,576.4410958904109
4354,2014-10-16,Accessory Structures,579.241095890411
4355,2014-10-17,Accessory Structures,571.786301369863
4356,2014-10-18,Accessory Structures,570.3397260273972
4357,2014-10-20,Accessory Structures,567.9808219178083
4358,2014-10-21,Accessory Structures,566.2
4359,2014-10-22,Accessory Structures,566.2
4360,2014-10-23,Accessory Structures,558.427397260274
4361,2014-10-24,Accessory Structures,556.5013698630137
4362,2014-10-27,Accessory Structures,556.3616438356164
4363,2014-10-28,Accessory Structures,555.4054794520548
4364,2014-10-29,Accessory Structures,557.4493150684932
4365,2014-10-30,Accessory Structures,560.3698630136986
4366,2014-10-31,Accessory Structures,560.1506849315068
4367,2014-11-01,Accessory Structures,559.3178082191781
4368,2014-11-03,Accessory Structures,566.9479452054794
4369,2014-11-04,Accessory Structures,566.2712328767124
4370,2014-11-05,Accessory Structures,566.8958904109589
4371,2014-11-06,Accessory Structures,565.4876712328767
4372,2014-11-07,Accessory Structures,563.8876712328768
4373,2014-11-10,Accessory Structures,564.6438356164383
4374,2014-11-12,Accessory Structures,568.4054794520548
4375,2014-11-13,Accessory Structures,557.2054794520548
4376,2014-11-14,Accessory Structures,557.1287671232876
4377,2014-11-17,Accessory Structures,554.3671232876712
4378,2014-11-18,Accessory Structures,559.2986301369863
4379,2014-11-19,Accessory Structures,559.3643835616439
4380,2014-11-20,Accessory Structures,559.1424657534246
4381,2014-11-21,Accessory Structures,561.6246575342466
4382,2014-11-24,Accessory Structures,560.4301369863014
4383,2014-11-25,Accessory Structures,561.6630136986302
4384,2014-11-26,Accessory Structures,562.6219178082192
4385,2014-11-29,Accessory Structures,562.4520547945206
4386,2014-12-01,Accessory Structures,568.3917808219178
4387,2014-12-02,Accessory Structures,568.3917808219178
4388,2014-12-03,Accessory Structures,567.9780821917808
4389,2014-12-04,Accessory Structures,568.4712328767123
4390,2014-12-05,Accessory Structures,567.7369863013698
4391,2014-12-08,Accessory Structures,566.986301369863
4392,2014-12-09,Accessory Structures,566.0438356164384
4393,2014-12-10,Accessory Structures,565.4657534246576
4394,2014-12-11,Accessory Structures,564.6082191780822
4395,2014-12-12,Accessory Structures,566.0575342465753
4396,2014-12-15,Accessory Structures,568.9397260273972
4397,2014-12-16,Accessory Structures,570.3041095890411
4398,2014-12-17,Accessory Structures,570.3041095890411
4399,2014-12-18,Accessory Structures,567.772602739726
4400,2014-12-19,Accessory Structures,567.054794520548
4401,2014-12-22,Accessory Structures,568.2876712328767
4402,2014-12-23,Accessory Structures,569.1315068493151
4403,2014-12-24,Accessory Structures,568.0794520547945
4404,2014-12-29,Accessory Structures,570.1945205479452
4405,2014-12-30,Accessory Structures,571.1808219178082
4406,2014-12-31,Accessory Structures,572.4684931506849
4407,2015-01-02,Accessory Structures,569.9041095890411
4408,2015-01-05,Accessory Structures,567.5972602739726
4409,2015-01-06,Accessory Structures,567.5972602739726
4410,2015-01-07,Accessory Structures,562.4465753424657
4411,2015-01-08,Accessory Structures,561.0
4412,2015-01-09,Accessory Structures,553.9342465753425
4413,2015-01-12,Accessory Structures,553.331506849315
4414,2015-01-13,Accessory Structures,552.3287671232877
4415,2015-01-14,Accessory Structures,546.9260273972603
4416,2015-01-15,Accessory Structures,547.7287671232876
4417,2015-01-16,Accessory Structures,549.1123287671232
4418,2015-01-20,Accessory Structures,549.3917808219178
4419,2015-01-21,Accessory Structures,546.2931506849316
4420,2015-01-22,Accessory Structures,546.2931506849316
4421,2015-01-23,Accessory Structures,543.6712328767123
4422,2015-01-26,Accessory Structures,545.1178082191781
4423,2015-01-27,Accessory Structures,544.0931506849315
4424,2015-01-28,Accessory Structures,550.931506849315
4425,2015-01-29,Accessory Structures,550.0164383561644
4426,2015-01-30,Accessory Structures,550.7397260273973
4427,2015-02-01,Accessory Structures,547.813698630137
4428,2015-02-02,Accessory Structures,548.4712328767123
4429,2015-02-03,Accessory Structures,547.0246575342466
4430,2015-02-04,Accessory Structures,539.3397260273972
4431,2015-02-05,Accessory Structures,539.3397260273972
4432,2015-02-06,Accessory Structures,535.1534246575343
4433,2015-02-08,Accessory Structures,534.2958904109589
4434,2015-02-09,Accessory Structures,534.5205479452055
4435,2015-02-10,Accessory Structures,531.6246575342466
4436,2015-02-11,Accessory Structures,533.4356164383562
4437,2015-02-12,Accessory Structures,532.4383561643835
4438,2015-02-13,Accessory Structures,534.4109589041096
4439,2015-02-17,Accessory Structures,534.427397260274
4440,2015-02-18,Accessory Structures,534.0986301369863
4441,2015-02-19,Accessory Structures,534.0986301369863
4442,2015-02-20,Accessory Structures,534.6575342465753
4443,2015-02-21,Accessory Structures,530.517808219178
4444,2015-02-23,Accessory Structures,528.0520547945206
4445,2015-02-24,Accessory Structures,524.413698630137
4446,2015-02-25,Accessory Structures,523.7616438356164
4447,2015-02-26,Accessory Structures,539.4438356164384
4448,2015-02-27,Accessory Structures,540.3534246575342
4449,2015-02-28,Accessory Structures,540.3534246575342
4450,2015-03-02,Accessory Structures,539.345205479452
4451,2015-03-03,Accessory Structures,540.331506849315
4452,2015-03-04,Accessory Structures,540.5369863013699
4453,2015-03-05,Accessory Structures,538.6958904109589
4454,2015-03-06,Accessory Structures,538.2356164383561
4455,2015-03-07,Accessory Structures,538.2356164383561
4456,2015-03-09,Accessory Structures,542.5424657534246
4457,2015-03-10,Accessory Structures,542.5424657534246
4458,2015-03-11,Accessory Structures,540.0602739726028
4459,2015-03-12,Accessory Structures,540.9369863013699
4460,2015-03-13,Accessory Structures,540.0739726027397
4461,2015-03-16,Accessory Structures,540.6493150684931
4462,2015-03-17,Accessory Structures,540.6493150684931
4463,2015-03-18,Accessory Structures,540.0246575342466
4464,2015-03-19,Accessory Structures,540.6821917808219
4465,2015-03-20,Accessory Structures,538.2164383561644
4466,2015-03-23,Accessory Structures,538.7616438356164
4467,2015-03-24,Accessory Structures,535.9506849315069
4468,2015-03-25,Accessory Structures,538.5808219178082
4469,2015-03-26,Accessory Structures,539.1397260273973
4470,2015-03-27,Accessory Structures,540.4
4471,2015-03-29,Accessory Structures,540.4
4472,2015-03-30,Accessory Structures,540.0739726027397
4473,2015-03-31,Accessory Structures,540.0739726027397
4474,2015-04-01,Accessory Structures,541.0602739726028
4475,2015-04-02,Accessory Structures,542.2657534246575
4476,2015-04-03,Accessory Structures,545.0410958904109
4477,2015-04-06,Accessory Structures,545.2739726027397
4478,2015-04-07,Accessory Structures,547.5260273972602
4479,2015-04-08,Accessory Structures,551.0219178082192
4480,2015-04-09,Accessory Structures,551.7616438356164
4481,2015-04-10,Accessory Structures,551.0383561643836
4482,2015-04-13,Accessory Structures,549.9041095890411
4483,2015-04-14,Accessory Structures,550.5616438356165
4484,2015-04-15,Accessory Structures,550.931506849315
4485,2015-04-16,Accessory Structures,554.8657534246576
4486,2015-04-17,Accessory Structures,557.2657534246575
4487,2015-04-20,Accessory Structures,557.2657534246575
4488,2015-04-21,Accessory Structures,554.9205479452055
4489,2015-04-22,Accessory Structures,556.3424657534247
4490,2015-04-23,Accessory Structures,556.3424657534247
4491,2015-04-24,Accessory Structures,556.5534246575343
4492,2015-04-27,Accessory Structures,557.3424657534247
4493,2015-04-28,Accessory Structures,556.7424657534247
4494,2015-04-29,Accessory Structures,561.2904109589041
4495,2015-04-30,Accessory Structures,562.331506849315
4496,2015-05-01,Accessory Structures,564.8575342465754
4497,2015-05-04,Accessory Structures,564.2
4498,2015-05-05,Accessory Structures,563.5424657534246
4499,2015-05-06,Accessory Structures,562.8849315068493
4500,2015-05-07,Accessory Structures,562.2
4501,2015-05-08,Accessory Structures,562.3287671232877
4502,2015-05-09,Accessory Structures,562.3287671232877
4503,2015-05-11,Accessory Structures,562.3287671232877
4504,2015-05-12,Accessory Structures,560.1808219178082
4505,2015-05-13,Accessory Structures,564.172602739726
4506,2015-05-14,Accessory Structures,562.6931506849315
4507,2015-05-15,Accessory Structures,560.8027397260274
4508,2015-05-17,Accessory Structures,559.9561643835616
4509,2015-05-18,Accessory Structures,561.8958904109589
4510,2015-05-19,Accessory Structures,561.172602739726
4511,2015-05-20,Accessory Structures,558.7315068493151
4512,2015-05-21,Accessory Structures,560.5205479452055
4513,2015-05-22,Accessory Structures,558.7835616438356
4514,2015-05-23,Accessory Structures,558.7835616438356
4515,2015-05-26,Accessory Structures,556.745205479452
4516,2015-05-27,Accessory Structures,563.0
4517,2015-05-28,Accessory Structures,560.386301369863
4518,2015-05-29,Accessory Structures,559.6054794520549
4519,2015-06-01,Accessory Structures,559.427397260274
4520,2015-06-02,Accessory Structures,559.6876712328767
4521,2015-06-03,Accessory Structures,558.3178082191781
4522,2015-06-04,Accessory Structures,559.8958904109589
4523,2015-06-05,Accessory Structures,559.1671232876712
4524,2015-06-08,Accessory Structures,563.3890410958904
4525,2015-06-09,Accessory Structures,567.3342465753425
4526,2015-06-10,Accessory Structures,564.8027397260274
4527,2015-06-11,Accessory Structures,563.4356164383562
4528,2015-06-12,Accessory Structures,571.2383561643836
4529,2015-06-15,Accessory Structures,571.2383561643836
4530,2015-06-16,Accessory Structures,578.4739726027398
4531,2015-06-17,Accessory Structures,578.9068493150685
4532,2015-06-18,Accessory Structures,579.0328767123287
4533,2015-06-19,Accessory Structures,582.3972602739726
4534,2015-06-22,Accessory Structures,584.827397260274
4535,2015-06-23,Accessory Structures,586.613698630137
4536,2015-06-24,Accessory Structures,584.8602739726027
4537,2015-06-25,Accessory Structures,584.1972602739726
4538,2015-06-26,Accessory Structures,585.2630136986302
4539,2015-06-27,Accessory Structures,582.4520547945206
4540,2015-06-28,Accessory Structures,580.0931506849315
4541,2015-06-29,Accessory Structures,580.5945205479452
4542,2015-06-30,Accessory Structures,585.5205479452055
4543,2015-07-01,Accessory Structures,586.3287671232877
4544,2015-07-02,Accessory Structures,586.3287671232877
4545,2015-07-06,Accessory Structures,581.5589041095891
4546,2015-07-07,Accessory Structures,574.1780821917808
4547,2015-07-08,Accessory Structures,574.9671232876713
4548,2015-07-09,Accessory Structures,578.8794520547946
4549,2015-07-10,Accessory Structures,578.8794520547946
4550,2015-07-11,Accessory Structures,577.013698630137
4551,2015-07-12,Accessory Structures,576.386301369863
4552,2015-07-13,Accessory Structures,576.3753424657534
4553,2015-07-14,Accessory Structures,576.5397260273973
4554,2015-07-15,Accessory Structures,574.3479452054795
4555,2015-07-16,Accessory Structures,573.6109589041096
4556,2015-07-17,Accessory Structures,572.5150684931507
4557,2015-07-18,Accessory Structures,570.5123287671233
4558,2015-07-20,Accessory Structures,568.1287671232876
4559,2015-07-21,Accessory Structures,567.6027397260274
4560,2015-07-22,Accessory Structures,567.6027397260274
4561,2015-07-23,Accessory Structures,564.5616438356165
4562,2015-07-24,Accessory Structures,563.7150684931507
4563,2015-07-25,Accessory Structures,559.4547945205479
4564,2015-07-27,Accessory Structures,558.8301369863013
4565,2015-07-28,Accessory Structures,558.8301369863013
4566,2015-07-29,Accessory Structures,559.158904109589
4567,2015-07-30,Accessory Structures,561.5369863013699
4568,2015-07-31,Accessory Structures,570.0739726027397
4569,2015-08-02,Accessory Structures,566.8821917808219
4570,2015-08-03,Accessory Structures,566.0931506849315
4571,2015-08-04,Accessory Structures,565.0082191780822
4572,2015-08-05,Accessory Structures,565.0082191780822
4573,2015-08-06,Accessory Structures,558.4986301369863
4574,2015-08-07,Accessory Structures,557.0739726027397
4575,2015-08-08,Accessory Structures,557.0739726027397
4576,2015-08-10,Accessory Structures,556.0219178082192
4577,2015-08-11,Accessory Structures,556.0986301369863
4578,2015-08-12,Accessory Structures,556.8109589041096
4579,2015-08-13,Accessory Structures,554.345205479452
4580,2015-08-14,Accessory Structures,555.068493150685
4581,2015-08-16,Accessory Structures,555.068493150685
4582,2015-08-17,Accessory Structures,557.3232876712328
4583,2015-08-18,Accessory Structures,557.3753424657534
4584,2015-08-19,Accessory Structures,551.572602739726
4585,2015-08-20,Accessory Structures,552.6246575342466
4586,2015-08-21,Accessory Structures,551.0465753424658
4587,2015-08-24,Accessory Structures,549.6438356164383
4588,2015-08-25,Accessory Structures,547.7260273972603
4589,2015-08-26,Accessory Structures,544.427397260274
4590,2015-08-27,Accessory Structures,540.3726027397261
4591,2015-08-28,Accessory Structures,542.3698630136986
4592,2015-08-29,Accessory Structures,540.8575342465754
4593,2015-08-31,Accessory Structures,540.1945205479452
4594,2015-09-01,Accessory Structures,541.2904109589041
4595,2015-09-02,Accessory Structures,541.2904109589041
4596,2015-09-03,Accessory Structures,541.3643835616439
4597,2015-09-04,Accessory Structures,541.1342465753424
4598,2015-09-05,Accessory Structures,539.9260273972603
4599,2015-09-07,Accessory Structures,537.3287671232877
4600,2015-09-08,Accessory Structures,538.9287671232877
4601,2015-09-09,Accessory Structures,542.827397260274
4602,2015-09-10,Accessory Structures,544.3178082191781
4603,2015-09-11,Accessory Structures,548.3260273972603
4604,2015-09-12,Accessory Structures,548.3260273972603
4605,2015-09-13,Accessory Structures,547.2082191780822
4606,2015-09-14,Accessory Structures,548.3808219178082
4607,2015-09-15,Accessory Structures,551.0109589041095
4608,2015-09-16,Accessory Structures,552.5369863013699
4609,2015-09-17,Accessory Structures,554.5205479452055
4610,2015-09-18,Accessory Structures,556.6027397260274
4611,2015-09-20,Accessory Structures,555.945205479452
4612,2015-09-21,Accessory Structures,557.331506849315
4613,2015-09-22,Accessory Structures,557.8328767123288
4614,2015-09-23,Accessory Structures,557.6657534246575
4615,2015-09-24,Accessory Structures,556.3397260273972
4616,2015-09-25,Accessory Structures,553.0575342465753
4617,2015-09-28,Accessory Structures,552.3342465753425
4618,2015-09-29,Accessory Structures,554.7068493150684
4619,2015-09-30,Accessory Structures,551.0082191780822
4620,2015-10-01,Accessory Structures,549.241095890411
4621,2015-10-02,Accessory Structures,551.6794520547945
4622,2015-10-05,Accessory Structures,551.6794520547945
4623,2015-10-06,Accessory Structures,550.6027397260274
4624,2015-10-07,Accessory Structures,552.8712328767124
4625,2015-10-08,Accessory Structures,552.8712328767124
4626,2015-10-09,Accessory Structures,557.6712328767123
4627,2015-10-12,Accessory Structures,555.8958904109589
4628,2015-10-13,Accessory Structures,562.7917808219178
4629,2015-10-14,Accessory Structures,562.4904109589041
4630,2015-10-15,Accessory Structures,561.745205479452
4631,2015-10-16,Accessory Structures,561.1972602739726
4632,2015-10-19,Accessory Structures,560.9479452054794
4633,2015-10-20,Accessory Structures,560.7397260273973
4634,2015-10-21,Accessory Structures,556.4547945205479
4635,2015-10-22,Accessory Structures,554.8575342465754
4636,2015-10-23,Accessory Structures,554.8575342465754
4637,2015-10-26,Accessory Structures,553.4356164383562
4638,2015-10-27,Accessory Structures,554.1205479452054
4639,2015-10-28,Accessory Structures,550.8684931506849
4640,2015-10-29,Accessory Structures,547.8657534246576
4641,2015-10-30,Accessory Structures,546.2876712328767
4642,2015-11-02,Accessory Structures,547.7041095890411
4643,2015-11-03,Accessory Structures,545.241095890411
4644,2015-11-04,Accessory Structures,542.8082191780821
4645,2015-11-05,Accessory Structures,541.5835616438357
4646,2015-11-06,Accessory Structures,538.654794520548
4647,2015-11-09,Accessory Structures,541.4328767123287
4648,2015-11-10,Accessory Structures,539.3287671232877
4649,2015-11-12,Accessory Structures,543.7013698630137
4650,2015-11-13,Accessory Structures,539.0438356164384
4651,2015-11-16,Accessory Structures,541.6904109589041
4652,2015-11-17,Accessory Structures,543.4164383561643
4653,2015-11-18,Accessory Structures,543.4164383561643
4654,2015-11-19,Accessory Structures,544.3369863013698
4655,2015-11-20,Accessory Structures,546.7534246575342
4656,2015-11-23,Accessory Structures,538.5342465753424
4657,2015-11-24,Accessory Structures,536.068493150685
4658,2015-11-25,Accessory Structures,536.068493150685
4659,2015-11-30,Accessory Structures,537.3013698630137
4660,2015-12-01,Accessory Structures,541.2438356164383
4661,2015-12-02,Accessory Structures,541.2438356164383
4662,2015-12-03,Accessory Structures,540.1917808219179
4663,2015-12-04,Accessory Structures,538.9424657534247
4664,2015-12-07,Accessory Structures,535.7698630136987
4665,2015-12-08,Accessory Structures,534.213698630137
4666,2015-12-09,Accessory Structures,532.986301369863
4667,2015-12-10,Accessory Structures,529.0575342465753
4668,2015-12-11,Accessory Structures,531.2219178082191
4669,2015-12-14,Accessory Structures,527.1698630136987
4670,2015-12-15,Accessory Structures,522.8821917808219
4671,2015-12-16,Accessory Structures,517.5287671232877
4672,2015-12-17,Accessory Structures,519.6328767123288
4673,2015-12-18,Accessory Structures,519.3041095890411
4674,2015-12-21,Accessory Structures,519.6054794520549
4675,2015-12-22,Accessory Structures,519.6054794520549
4676,2015-12-23,Accessory Structures,524.1205479452054
4677,2015-12-24,Accessory Structures,524.1205479452054
4678,2015-12-28,Accessory Structures,523.1616438356165
4679,2015-12-29,Accessory Structures,524.8876712328768
4680,2015-12-30,Accessory Structures,522.3698630136986
4681,2015-12-31,Accessory Structures,519.9945205479452
4682,2016-01-02,Accessory Structures,519.2493150684932
4683,2016-01-05,Accessory Structures,517.6602739726028
4684,2016-01-06,Accessory Structures,517.8986301369863
4685,2016-01-07,Accessory Structures,515.3123287671233
4686,2016-01-08,Accessory Structures,513.4191780821918
4687,2016-01-11,Accessory Structures,514.4465753424657
4688,2016-01-12,Accessory Structures,513.9205479452055
4689,2016-01-13,Accessory Structures,513.2356164383561
4690,2016-01-14,Accessory Structures,515.3260273972603
4691,2016-01-15,Accessory Structures,515.0520547945206
4692,2016-01-19,Accessory Structures,516.1479452054795
4693,2016-01-20,Accessory Structures,515.7753424657534
4694,2016-01-21,Accessory Structures,516.945205479452
4695,2016-01-22,Accessory Structures,511.9972602739726
4696,2016-01-25,Accessory Structures,513.1424657534246
4697,2016-01-26,Accessory Structures,512.4191780821918
4698,2016-01-27,Accessory Structures,511.3068493150685
4699,2016-01-28,Accessory Structures,509.84383561643835
4700,2016-01-29,Accessory Structures,510.5671232876712
4701,2016-02-01,Accessory Structures,513.9698630136986
4702,2016-02-02,Accessory Structures,514.517808219178
4703,2016-02-03,Accessory Structures,510.4027397260274
4704,2016-02-04,Accessory Structures,508.6246575342466
4705,2016-02-05,Accessory Structures,509.4438356164384
4706,2016-02-08,Accessory Structures,507.9972602739726
4707,2016-02-09,Accessory Structures,507.9972602739726
4708,2016-02-10,Accessory Structures,516.2164383561644
4709,2016-02-11,Accessory Structures,516.2164383561644
4710,2016-02-12,Accessory Structures,519.9643835616438
4711,2016-02-13,Accessory Structures,517.7315068493151
4712,2016-02-16,Accessory Structures,518.7178082191781
4713,2016-02-17,Accessory Structures,518.3178082191781
4714,2016-02-18,Accessory Structures,518.8027397260274
4715,2016-02-19,Accessory Structures,517.7506849315068
