date,total_sqft_issued_amt,total_new_units_issued_amt,count_permits_issued,count_total_permits_issued
2019-06-26,29814.142467105263,19.301038062283737,175.56712328767122,64082
2019-06-27,29857.13917763158,19.370242214532873,175.73698630136985,64144
2019-06-28,29831.948388157896,19.356401384083046,175.92054794520547,64211
2019-06-29,29825.83600660066,19.38888888888889,175.07945205479453,63904
2019-06-30,29923.7990397351,19.45644599303136,175.02191780821917,63883
2019-07-01,29861.007623762376,19.40277777777778,175.76986301369863,64156
2019-07-02,29718.93501650165,19.333333333333332,175.7178082191781,64137
2019-07-03,30179.050528052805,19.288194444444443,175.6027397260274,64095
2019-07-04,30276.755993377483,19.355400696864113,175.58904109589042,64090
2019-07-05,30256.557317880794,19.341463414634145,175.3890410958904,64017
2019-07-06,30317.047541528238,19.34965034965035,174.76712328767124,63790
2019-07-07,30216.918245033114,19.282229965156795,174.7890410958904,63798
2019-07-08,30268.88513245033,19.239583333333332,175.5945205479452,64092
2019-07-09,30314.161622516556,19.229166666666668,175.46575342465752,64045
2019-07-10,30317.075529801325,19.02777777777778,175.42465753424656,64030
2019-07-11,30275.946390728477,19.04513888888889,175.37260273972603,64011
2019-07-12,30522.2609602649,19.333333333333332,175.39178082191782,64018
2019-07-13,30593.28176079734,19.37979094076655,174.88219178082193,63832
2019-07-14,30592.750199335547,19.447552447552447,174.8958904109589,63837
2019-07-15,30610.12561461794,19.45104895104895,175.43835616438355,64035
2019-07-16,30687.175448504982,19.524475524475523,175.62465753424658,64103
2019-07-17,30732.095714285715,19.545454545454547,175.6767123287671,64122
2019-07-18,30788.44122923588,19.562937062937063,175.41643835616438,64027
2019-07-19,30861.53093023256,19.587412587412587,175.4054794520548,64023
2019-07-20,30906.759366666665,19.63157894736842,174.81095890410958,63806
2019-07-21,30907.0427,19.562937062937063,174.82739726027398,63812
2019-07-22,30964.389366666666,19.58041958041958,175.5041095890411,64059
2019-07-23,30902.746033333333,19.534965034965033,175.54520547945205,64074
2019-07-24,31524.286033333334,19.804195804195803,175.58356164383562,64088
2019-07-25,31470.856033333333,19.76923076923077,175.48219178082192,64051
2019-07-26,31558.076033333335,19.8986013986014,175.45479452054795,64041
2019-07-27,31438.47093645485,19.83859649122807,174.6958904109589,63764
2019-07-28,31333.676033333333,19.76923076923077,174.7123287671233,63770
2019-07-29,31422.946033333334,19.81118881118881,175.35342465753425,64004
2019-07-30,31410.6327,19.75874125874126,175.43561643835616,64034
2019-07-31,31744.7927,20.24125874125874,175.25205479452055,63967
2019-08-01,31804.636033333332,20.26923076923077,175.07671232876712,63903
2019-08-02,31803.2927,20.262237762237763,175.27397260273972,63975
2019-08-03,31778.42076923077,20.294736842105262,174.586301369863,63724
