,date,type,value
7771,2015-10-02,Decommission Sewage Disposal System,0.0
7772,2015-10-05,Decommission Sewage Disposal System,0.0
7773,2015-10-06,Decommission Sewage Disposal System,0.0
7774,2015-10-07,Decommission Sewage Disposal System,0.0
7775,2015-10-08,Decommission Sewage Disposal System,0.0
7776,2015-10-09,Decommission Sewage Disposal System,0.0
7777,2015-10-12,Decommission Sewage Disposal System,0.0
7778,2015-10-13,Decommission Sewage Disposal System,0.0
7779,2015-10-14,Decommission Sewage Disposal System,0.0
7780,2015-10-15,Decommission Sewage Disposal System,0.0
7781,2015-10-16,Decommission Sewage Disposal System,0.0
7782,2015-10-19,Decommission Sewage Disposal System,0.0
7783,2015-10-20,Decommission Sewage Disposal System,0.0
7784,2015-10-21,Decommission Sewage Disposal System,0.0
7785,2015-10-22,Decommission Sewage Disposal System,0.0
7786,2015-10-23,Decommission Sewage Disposal System,0.0
7787,2015-10-26,Decommission Sewage Disposal System,0.0
7788,2015-10-27,Decommission Sewage Disposal System,0.0
7789,2015-10-28,Decommission Sewage Disposal System,0.0
7790,2015-10-29,Decommission Sewage Disposal System,0.0
7791,2015-10-30,Decommission Sewage Disposal System,0.0
7792,2015-11-02,Decommission Sewage Disposal System,0.0
7793,2015-11-03,Decommission Sewage Disposal System,0.0
7794,2015-11-04,Decommission Sewage Disposal System,0.0
7795,2015-11-05,Decommission Sewage Disposal System,0.0
7796,2015-11-06,Decommission Sewage Disposal System,0.0
7797,2015-11-09,Decommission Sewage Disposal System,0.0
7798,2015-11-10,Decommission Sewage Disposal System,0.0
7799,2015-11-12,Decommission Sewage Disposal System,0.0
7800,2015-11-13,Decommission Sewage Disposal System,0.0
7801,2015-11-16,Decommission Sewage Disposal System,0.0
7802,2015-11-17,Decommission Sewage Disposal System,0.0
7803,2015-11-18,Decommission Sewage Disposal System,0.0
7804,2015-11-19,Decommission Sewage Disposal System,0.0
7805,2015-11-20,Decommission Sewage Disposal System,0.0
7806,2015-11-23,Decommission Sewage Disposal System,0.0
7807,2015-11-24,Decommission Sewage Disposal System,0.0
7808,2015-11-25,Decommission Sewage Disposal System,0.0
7809,2015-11-30,Decommission Sewage Disposal System,0.0
7810,2015-12-01,Decommission Sewage Disposal System,0.0
7811,2015-12-02,Decommission Sewage Disposal System,0.0
7812,2015-12-03,Decommission Sewage Disposal System,0.0
7813,2015-12-04,Decommission Sewage Disposal System,0.0
7814,2015-12-07,Decommission Sewage Disposal System,0.0
7815,2015-12-08,Decommission Sewage Disposal System,0.0
7816,2015-12-09,Decommission Sewage Disposal System,0.0
7817,2015-12-10,Decommission Sewage Disposal System,0.0
7818,2015-12-11,Decommission Sewage Disposal System,0.0
7819,2015-12-14,Decommission Sewage Disposal System,0.0
7820,2015-12-15,Decommission Sewage Disposal System,0.0
7821,2015-12-16,Decommission Sewage Disposal System,0.0
7822,2015-12-17,Decommission Sewage Disposal System,0.0
7823,2015-12-18,Decommission Sewage Disposal System,0.0
7824,2015-12-21,Decommission Sewage Disposal System,0.0
7825,2015-12-22,Decommission Sewage Disposal System,0.0
7826,2015-12-23,Decommission Sewage Disposal System,0.0
7827,2015-12-24,Decommission Sewage Disposal System,0.0
7828,2015-12-28,Decommission Sewage Disposal System,0.0
7829,2015-12-29,Decommission Sewage Disposal System,0.0
7830,2015-12-30,Decommission Sewage Disposal System,0.0
7831,2015-12-31,Decommission Sewage Disposal System,0.0
7832,2016-01-02,Decommission Sewage Disposal System,0.0
7833,2016-01-05,Decommission Sewage Disposal System,0.0
7834,2016-01-06,Decommission Sewage Disposal System,0.0
7835,2016-01-07,Decommission Sewage Disposal System,0.0
7836,2016-01-08,Decommission Sewage Disposal System,0.0
7837,2016-01-11,Decommission Sewage Disposal System,0.0
7838,2016-01-12,Decommission Sewage Disposal System,0.0
7839,2016-01-13,Decommission Sewage Disposal System,0.0
7840,2016-01-14,Decommission Sewage Disposal System,0.0
7841,2016-01-15,Decommission Sewage Disposal System,0.0
7842,2016-01-19,Decommission Sewage Disposal System,0.0
7843,2016-01-20,Decommission Sewage Disposal System,0.0
7844,2016-01-21,Decommission Sewage Disposal System,0.0
7845,2016-01-22,Decommission Sewage Disposal System,0.0
7846,2016-01-25,Decommission Sewage Disposal System,0.0
7847,2016-01-26,Decommission Sewage Disposal System,0.0
7848,2016-01-27,Decommission Sewage Disposal System,0.0
7849,2016-01-28,Decommission Sewage Disposal System,0.0
7850,2016-01-29,Decommission Sewage Disposal System,0.0
7851,2016-02-01,Decommission Sewage Disposal System,0.0
7852,2016-02-02,Decommission Sewage Disposal System,0.0
7853,2016-02-03,Decommission Sewage Disposal System,0.0
7854,2016-02-04,Decommission Sewage Disposal System,0.0
7855,2016-02-05,Decommission Sewage Disposal System,0.0
7856,2016-02-08,Decommission Sewage Disposal System,0.0
7857,2016-02-09,Decommission Sewage Disposal System,0.0
7858,2016-02-10,Decommission Sewage Disposal System,0.0
7859,2016-02-11,Decommission Sewage Disposal System,0.0
7860,2016-02-12,Decommission Sewage Disposal System,0.0
7861,2016-02-13,Decommission Sewage Disposal System,0.0
7862,2016-02-16,Decommission Sewage Disposal System,0.0
7863,2016-02-17,Decommission Sewage Disposal System,0.0
7864,2016-02-18,Decommission Sewage Disposal System,0.0
7865,2016-02-19,Decommission Sewage Disposal System,0.0
7866,2016-02-22,Decommission Sewage Disposal System,0.0
7867,2016-02-23,Decommission Sewage Disposal System,0.0
7868,2016-02-24,Decommission Sewage Disposal System,0.0
7869,2016-02-25,Decommission Sewage Disposal System,0.0
7870,2016-02-26,Decommission Sewage Disposal System,0.0
7871,2016-02-29,Decommission Sewage Disposal System,0.0
7872,2016-03-01,Decommission Sewage Disposal System,0.0
7873,2016-03-02,Decommission Sewage Disposal System,0.0
7874,2016-03-03,Decommission Sewage Disposal System,0.0
7875,2016-03-04,Decommission Sewage Disposal System,0.0
7876,2016-03-07,Decommission Sewage Disposal System,0.0
7877,2016-03-08,Decommission Sewage Disposal System,0.0
7878,2016-03-09,Decommission Sewage Disposal System,0.0
7879,2016-03-10,Decommission Sewage Disposal System,0.0
7880,2016-03-11,Decommission Sewage Disposal System,0.0
7881,2016-03-14,Decommission Sewage Disposal System,0.0
7882,2016-03-15,Decommission Sewage Disposal System,0.0
7883,2016-03-16,Decommission Sewage Disposal System,0.0
7884,2016-03-17,Decommission Sewage Disposal System,0.0
7885,2016-03-18,Decommission Sewage Disposal System,0.0
7886,2016-03-20,Decommission Sewage Disposal System,0.0
7887,2016-03-21,Decommission Sewage Disposal System,0.0
7888,2016-03-22,Decommission Sewage Disposal System,0.0
7889,2016-03-23,Decommission Sewage Disposal System,0.0
7890,2016-03-24,Decommission Sewage Disposal System,0.0
7891,2016-03-25,Decommission Sewage Disposal System,0.0
7892,2016-03-28,Decommission Sewage Disposal System,0.0
7893,2016-03-29,Decommission Sewage Disposal System,0.0
7894,2016-03-30,Decommission Sewage Disposal System,0.0
7895,2016-03-31,Decommission Sewage Disposal System,0.0
7896,2016-04-01,Decommission Sewage Disposal System,0.0
7897,2016-04-03,Decommission Sewage Disposal System,0.0
7898,2016-04-04,Decommission Sewage Disposal System,0.0
7899,2016-04-05,Decommission Sewage Disposal System,0.0
7900,2016-04-06,Decommission Sewage Disposal System,0.0
7901,2016-04-07,Decommission Sewage Disposal System,0.0
7902,2016-04-08,Decommission Sewage Disposal System,0.0
7903,2016-04-11,Decommission Sewage Disposal System,0.0
7904,2016-04-12,Decommission Sewage Disposal System,0.0
7905,2016-04-13,Decommission Sewage Disposal System,0.0
7906,2016-04-14,Decommission Sewage Disposal System,0.0
7907,2016-04-15,Decommission Sewage Disposal System,0.0
7908,2016-04-18,Decommission Sewage Disposal System,0.0
7909,2016-04-19,Decommission Sewage Disposal System,0.0
7910,2016-04-20,Decommission Sewage Disposal System,0.0
7911,2016-04-21,Decommission Sewage Disposal System,0.0
7912,2016-04-22,Decommission Sewage Disposal System,0.0
7913,2016-04-23,Decommission Sewage Disposal System,0.0
7914,2016-04-25,Decommission Sewage Disposal System,0.0
7915,2016-04-26,Decommission Sewage Disposal System,0.0
7916,2016-04-27,Decommission Sewage Disposal System,0.0
7917,2016-04-28,Decommission Sewage Disposal System,0.0
7918,2016-04-29,Decommission Sewage Disposal System,0.0
7919,2016-05-02,Decommission Sewage Disposal System,0.0
7920,2016-05-03,Decommission Sewage Disposal System,0.0
7921,2016-05-04,Decommission Sewage Disposal System,0.0
7922,2016-05-05,Decommission Sewage Disposal System,0.0
7923,2016-05-06,Decommission Sewage Disposal System,0.0
7924,2016-05-09,Decommission Sewage Disposal System,0.0
7925,2016-05-10,Decommission Sewage Disposal System,0.0
7926,2016-05-11,Decommission Sewage Disposal System,0.0
7927,2016-05-12,Decommission Sewage Disposal System,0.0
7928,2016-05-13,Decommission Sewage Disposal System,0.0
7929,2016-05-15,Decommission Sewage Disposal System,0.0
7930,2016-05-16,Decommission Sewage Disposal System,0.0
7931,2016-05-17,Decommission Sewage Disposal System,0.0
7932,2016-05-18,Decommission Sewage Disposal System,0.0
7933,2016-05-19,Decommission Sewage Disposal System,0.0
7934,2016-05-20,Decommission Sewage Disposal System,0.0
7935,2016-05-23,Decommission Sewage Disposal System,0.0
7936,2016-05-24,Decommission Sewage Disposal System,0.0
7937,2016-05-25,Decommission Sewage Disposal System,0.0
7938,2016-05-26,Decommission Sewage Disposal System,0.0
7939,2016-05-27,Decommission Sewage Disposal System,0.0
7940,2016-05-31,Decommission Sewage Disposal System,0.0
7941,2016-06-01,Decommission Sewage Disposal System,0.0
7942,2016-06-02,Decommission Sewage Disposal System,0.0
7943,2016-06-03,Decommission Sewage Disposal System,0.0
7944,2016-06-06,Decommission Sewage Disposal System,0.0
7945,2016-06-07,Decommission Sewage Disposal System,0.0
7946,2016-06-08,Decommission Sewage Disposal System,0.0
7947,2016-06-09,Decommission Sewage Disposal System,0.0
7948,2016-06-10,Decommission Sewage Disposal System,0.0
7949,2016-06-11,Decommission Sewage Disposal System,0.0
7950,2016-06-12,Decommission Sewage Disposal System,0.0
7951,2016-06-13,Decommission Sewage Disposal System,0.0
7952,2016-06-14,Decommission Sewage Disposal System,0.0
7953,2016-06-15,Decommission Sewage Disposal System,0.0
7954,2016-06-16,Decommission Sewage Disposal System,0.0
7955,2016-06-17,Decommission Sewage Disposal System,0.0
7956,2016-06-20,Decommission Sewage Disposal System,0.0
7957,2016-06-21,Decommission Sewage Disposal System,0.0
7958,2016-06-22,Decommission Sewage Disposal System,0.0
7959,2016-06-23,Decommission Sewage Disposal System,0.0
7960,2016-06-24,Decommission Sewage Disposal System,0.0
7961,2016-06-26,Decommission Sewage Disposal System,0.0
7962,2016-06-27,Decommission Sewage Disposal System,0.0
7963,2016-06-28,Decommission Sewage Disposal System,0.0
7964,2016-06-29,Decommission Sewage Disposal System,0.0
7965,2016-06-30,Decommission Sewage Disposal System,0.0
7966,2016-07-01,Decommission Sewage Disposal System,0.0
7967,2016-07-04,Decommission Sewage Disposal System,0.0
7968,2016-07-05,Decommission Sewage Disposal System,0.0
7969,2016-07-06,Decommission Sewage Disposal System,0.0
7970,2016-07-07,Decommission Sewage Disposal System,0.0
7971,2016-07-08,Decommission Sewage Disposal System,0.0
7972,2016-07-11,Decommission Sewage Disposal System,0.0
7973,2016-07-12,Decommission Sewage Disposal System,0.0
7974,2016-07-13,Decommission Sewage Disposal System,0.0
7975,2016-07-14,Decommission Sewage Disposal System,0.0
7976,2016-07-15,Decommission Sewage Disposal System,0.0
7977,2016-07-18,Decommission Sewage Disposal System,0.0
7978,2016-07-19,Decommission Sewage Disposal System,0.0
7979,2016-07-20,Decommission Sewage Disposal System,0.0
7980,2016-07-21,Decommission Sewage Disposal System,0.0
7981,2016-07-22,Decommission Sewage Disposal System,0.0
7982,2016-07-25,Decommission Sewage Disposal System,0.0
7983,2016-07-26,Decommission Sewage Disposal System,0.0
7984,2016-07-27,Decommission Sewage Disposal System,0.0
7985,2016-07-28,Decommission Sewage Disposal System,0.0
7986,2016-07-29,Decommission Sewage Disposal System,0.0
7987,2016-08-01,Decommission Sewage Disposal System,0.0
7988,2016-08-02,Decommission Sewage Disposal System,0.0
7989,2016-08-03,Decommission Sewage Disposal System,0.0
7990,2016-08-04,Decommission Sewage Disposal System,0.0
7991,2016-08-05,Decommission Sewage Disposal System,0.0
7992,2016-08-06,Decommission Sewage Disposal System,0.0
7993,2016-08-07,Decommission Sewage Disposal System,0.0
7994,2016-08-08,Decommission Sewage Disposal System,0.0
7995,2016-08-09,Decommission Sewage Disposal System,0.0
7996,2016-08-10,Decommission Sewage Disposal System,0.0
7997,2016-08-11,Decommission Sewage Disposal System,0.0
7998,2016-08-12,Decommission Sewage Disposal System,0.0
7999,2016-08-13,Decommission Sewage Disposal System,0.0
8000,2016-08-15,Decommission Sewage Disposal System,0.0
8001,2016-08-16,Decommission Sewage Disposal System,0.0
8002,2016-08-17,Decommission Sewage Disposal System,0.0
8003,2016-08-18,Decommission Sewage Disposal System,0.0
8004,2016-08-19,Decommission Sewage Disposal System,0.0
8005,2016-08-20,Decommission Sewage Disposal System,0.0
8006,2016-08-22,Decommission Sewage Disposal System,0.0
8007,2016-08-23,Decommission Sewage Disposal System,0.0
8008,2016-08-24,Decommission Sewage Disposal System,0.0
8009,2016-08-25,Decommission Sewage Disposal System,0.0
8010,2016-08-26,Decommission Sewage Disposal System,0.0
8011,2016-08-29,Decommission Sewage Disposal System,0.0
8012,2016-08-30,Decommission Sewage Disposal System,0.0
8013,2016-08-31,Decommission Sewage Disposal System,0.0
8014,2016-09-01,Decommission Sewage Disposal System,0.0
8015,2016-09-02,Decommission Sewage Disposal System,0.0
8016,2016-09-06,Decommission Sewage Disposal System,0.0
8017,2016-09-07,Decommission Sewage Disposal System,0.0
8018,2016-09-08,Decommission Sewage Disposal System,0.0
8019,2016-09-09,Decommission Sewage Disposal System,0.0
8020,2016-09-12,Decommission Sewage Disposal System,0.0
8021,2016-09-13,Decommission Sewage Disposal System,0.0
8022,2016-09-14,Decommission Sewage Disposal System,0.0
8023,2016-09-15,Decommission Sewage Disposal System,0.0
8024,2016-09-16,Decommission Sewage Disposal System,0.0
8025,2016-09-19,Decommission Sewage Disposal System,0.0
8026,2016-09-20,Decommission Sewage Disposal System,0.0
8027,2016-09-21,Decommission Sewage Disposal System,0.0
8028,2016-09-22,Decommission Sewage Disposal System,0.0
8029,2016-09-23,Decommission Sewage Disposal System,0.0
8030,2016-09-26,Decommission Sewage Disposal System,0.0
8031,2016-09-27,Decommission Sewage Disposal System,0.0
8032,2016-09-28,Decommission Sewage Disposal System,0.0
8033,2016-09-29,Decommission Sewage Disposal System,0.0
8034,2016-09-30,Decommission Sewage Disposal System,0.0
8035,2016-10-02,Decommission Sewage Disposal System,0.0
8036,2016-10-03,Decommission Sewage Disposal System,0.0
8037,2016-10-04,Decommission Sewage Disposal System,0.0
8038,2016-10-05,Decommission Sewage Disposal System,0.0
8039,2016-10-06,Decommission Sewage Disposal System,0.0
8040,2016-10-07,Decommission Sewage Disposal System,0.0
8041,2016-10-10,Decommission Sewage Disposal System,0.0
8042,2016-10-11,Decommission Sewage Disposal System,0.0
8043,2016-10-12,Decommission Sewage Disposal System,0.0
8044,2016-10-13,Decommission Sewage Disposal System,0.0
8045,2016-10-14,Decommission Sewage Disposal System,0.0
8046,2016-10-17,Decommission Sewage Disposal System,0.0
8047,2016-10-18,Decommission Sewage Disposal System,0.0
8048,2016-10-19,Decommission Sewage Disposal System,0.0
8049,2016-10-20,Decommission Sewage Disposal System,0.0
8050,2016-10-21,Decommission Sewage Disposal System,0.0
8051,2016-10-24,Decommission Sewage Disposal System,0.0
8052,2016-10-25,Decommission Sewage Disposal System,0.0
8053,2016-10-26,Decommission Sewage Disposal System,0.0
8054,2016-10-27,Decommission Sewage Disposal System,0.0
8055,2016-10-28,Decommission Sewage Disposal System,0.0
8056,2016-10-30,Decommission Sewage Disposal System,0.0
8057,2016-10-31,Decommission Sewage Disposal System,0.0
8058,2016-11-01,Decommission Sewage Disposal System,0.0
8059,2016-11-02,Decommission Sewage Disposal System,0.0
8060,2016-11-03,Decommission Sewage Disposal System,0.0
8061,2016-11-04,Decommission Sewage Disposal System,0.0
8062,2016-11-06,Decommission Sewage Disposal System,0.0
8063,2016-11-07,Decommission Sewage Disposal System,0.0
8064,2016-11-08,Decommission Sewage Disposal System,0.0
8065,2016-11-09,Decommission Sewage Disposal System,0.0
8066,2016-11-10,Decommission Sewage Disposal System,0.0
8067,2016-11-14,Decommission Sewage Disposal System,0.0
8068,2016-11-15,Decommission Sewage Disposal System,0.0
8069,2016-11-16,Decommission Sewage Disposal System,0.0
8070,2016-11-17,Decommission Sewage Disposal System,0.0
8071,2016-11-18,Decommission Sewage Disposal System,0.0
8072,2016-11-21,Decommission Sewage Disposal System,0.0
8073,2016-11-22,Decommission Sewage Disposal System,0.0
8074,2016-11-23,Decommission Sewage Disposal System,0.0
8075,2016-11-28,Decommission Sewage Disposal System,0.0
8076,2016-11-29,Decommission Sewage Disposal System,0.0
8077,2016-11-30,Decommission Sewage Disposal System,0.0
8078,2016-12-01,Decommission Sewage Disposal System,0.0
8079,2016-12-02,Decommission Sewage Disposal System,0.0
8080,2016-12-05,Decommission Sewage Disposal System,0.0
8081,2016-12-06,Decommission Sewage Disposal System,0.0
8082,2016-12-07,Decommission Sewage Disposal System,0.0
8083,2016-12-09,Decommission Sewage Disposal System,0.0
8084,2016-12-11,Decommission Sewage Disposal System,0.0
8085,2016-12-12,Decommission Sewage Disposal System,0.0
8086,2016-12-13,Decommission Sewage Disposal System,0.0
8087,2016-12-14,Decommission Sewage Disposal System,0.0
8088,2016-12-16,Decommission Sewage Disposal System,0.0
8089,2016-12-19,Decommission Sewage Disposal System,0.0
8090,2016-12-20,Decommission Sewage Disposal System,0.0
8091,2016-12-21,Decommission Sewage Disposal System,0.0
8092,2016-12-22,Decommission Sewage Disposal System,0.0
8093,2016-12-23,Decommission Sewage Disposal System,0.0
8094,2016-12-24,Decommission Sewage Disposal System,0.0
8095,2016-12-27,Decommission Sewage Disposal System,0.0
8096,2016-12-28,Decommission Sewage Disposal System,0.0
8097,2016-12-29,Decommission Sewage Disposal System,0.0
8098,2016-12-30,Decommission Sewage Disposal System,0.0
8099,2016-12-31,Decommission Sewage Disposal System,0.0
8100,2017-01-01,Decommission Sewage Disposal System,0.0
8101,2017-01-03,Decommission Sewage Disposal System,0.0
8102,2017-01-04,Decommission Sewage Disposal System,0.0
8103,2017-01-05,Decommission Sewage Disposal System,0.0
8104,2017-01-06,Decommission Sewage Disposal System,0.0
8105,2017-01-09,Decommission Sewage Disposal System,0.0
8106,2017-01-10,Decommission Sewage Disposal System,0.0
8107,2017-01-12,Decommission Sewage Disposal System,0.0
8108,2017-01-13,Decommission Sewage Disposal System,0.0
8109,2017-01-16,Decommission Sewage Disposal System,0.0
8110,2017-01-18,Decommission Sewage Disposal System,0.0
8111,2017-01-19,Decommission Sewage Disposal System,0.0
8112,2017-01-20,Decommission Sewage Disposal System,0.0
8113,2017-01-23,Decommission Sewage Disposal System,0.0
8114,2017-01-24,Decommission Sewage Disposal System,0.0
8115,2017-01-25,Decommission Sewage Disposal System,0.0
8116,2017-01-26,Decommission Sewage Disposal System,0.0
8117,2017-01-27,Decommission Sewage Disposal System,0.0
8118,2017-01-28,Decommission Sewage Disposal System,0.0
8119,2017-01-30,Decommission Sewage Disposal System,0.0
8120,2017-01-31,Decommission Sewage Disposal System,0.0
8121,2017-02-01,Decommission Sewage Disposal System,0.0
8122,2017-02-02,Decommission Sewage Disposal System,0.0
8123,2017-02-03,Decommission Sewage Disposal System,0.0
8124,2017-02-06,Decommission Sewage Disposal System,0.0
8125,2017-02-07,Decommission Sewage Disposal System,0.0
8126,2017-02-08,Decommission Sewage Disposal System,0.0
8127,2017-02-09,Decommission Sewage Disposal System,0.0
8128,2017-02-10,Decommission Sewage Disposal System,0.0
8129,2017-02-13,Decommission Sewage Disposal System,0.0
8130,2017-02-14,Decommission Sewage Disposal System,0.0
8131,2017-02-15,Decommission Sewage Disposal System,0.0
8132,2017-02-16,Decommission Sewage Disposal System,0.0
8133,2017-02-17,Decommission Sewage Disposal System,0.0
8134,2017-02-21,Decommission Sewage Disposal System,0.0
8135,2017-02-22,Decommission Sewage Disposal System,0.0
8136,2017-02-23,Decommission Sewage Disposal System,0.0
8137,2017-02-24,Decommission Sewage Disposal System,0.0
8138,2017-02-27,Decommission Sewage Disposal System,0.0
8139,2017-02-28,Decommission Sewage Disposal System,0.0
8140,2017-03-01,Decommission Sewage Disposal System,0.0
8141,2017-03-02,Decommission Sewage Disposal System,0.0
8142,2017-03-03,Decommission Sewage Disposal System,0.0
8143,2017-03-06,Decommission Sewage Disposal System,0.0
8144,2017-03-07,Decommission Sewage Disposal System,0.0
8145,2017-03-08,Decommission Sewage Disposal System,0.0
8146,2017-03-09,Decommission Sewage Disposal System,0.0
8147,2017-03-10,Decommission Sewage Disposal System,0.0
8148,2017-03-11,Decommission Sewage Disposal System,0.0
8149,2017-03-13,Decommission Sewage Disposal System,0.0
8150,2017-03-14,Decommission Sewage Disposal System,0.0
8151,2017-03-15,Decommission Sewage Disposal System,0.0
8152,2017-03-16,Decommission Sewage Disposal System,0.0
8153,2017-03-17,Decommission Sewage Disposal System,0.0
8154,2017-03-20,Decommission Sewage Disposal System,0.0
8155,2017-03-21,Decommission Sewage Disposal System,0.0
8156,2017-03-22,Decommission Sewage Disposal System,0.0
8157,2017-03-23,Decommission Sewage Disposal System,0.0
8158,2017-03-24,Decommission Sewage Disposal System,0.0
8159,2017-03-26,Decommission Sewage Disposal System,0.0
8160,2017-03-27,Decommission Sewage Disposal System,0.0
8161,2017-03-28,Decommission Sewage Disposal System,0.0
8162,2017-03-29,Decommission Sewage Disposal System,0.0
8163,2017-03-30,Decommission Sewage Disposal System,0.0
8164,2017-03-31,Decommission Sewage Disposal System,0.0
8165,2017-04-03,Decommission Sewage Disposal System,0.0
8166,2017-04-04,Decommission Sewage Disposal System,0.0
8167,2017-04-05,Decommission Sewage Disposal System,0.0
8168,2017-04-06,Decommission Sewage Disposal System,0.0
8169,2017-04-07,Decommission Sewage Disposal System,0.0
8170,2017-04-10,Decommission Sewage Disposal System,0.0
8171,2017-04-11,Decommission Sewage Disposal System,0.0
8172,2017-04-12,Decommission Sewage Disposal System,0.0
8173,2017-04-13,Decommission Sewage Disposal System,0.0
8174,2017-04-14,Decommission Sewage Disposal System,0.0
8175,2017-04-17,Decommission Sewage Disposal System,0.0
8176,2017-04-18,Decommission Sewage Disposal System,0.0
8177,2017-04-19,Decommission Sewage Disposal System,0.0
8178,2017-04-20,Decommission Sewage Disposal System,0.0
8179,2017-04-21,Decommission Sewage Disposal System,0.0
8180,2017-04-24,Decommission Sewage Disposal System,0.0
8181,2017-04-25,Decommission Sewage Disposal System,0.0
8182,2017-04-26,Decommission Sewage Disposal System,0.0
8183,2017-04-27,Decommission Sewage Disposal System,0.0
8184,2017-04-28,Decommission Sewage Disposal System,0.0
8185,2017-04-29,Decommission Sewage Disposal System,0.0
8186,2017-05-01,Decommission Sewage Disposal System,0.0
8187,2017-05-02,Decommission Sewage Disposal System,0.0
8188,2017-05-03,Decommission Sewage Disposal System,0.0
8189,2017-05-04,Decommission Sewage Disposal System,0.0
8190,2017-05-05,Decommission Sewage Disposal System,0.0
8191,2017-05-08,Decommission Sewage Disposal System,0.0
8192,2017-05-09,Decommission Sewage Disposal System,0.0
8193,2017-05-10,Decommission Sewage Disposal System,0.0
8194,2017-05-11,Decommission Sewage Disposal System,0.0
8195,2017-05-12,Decommission Sewage Disposal System,0.0
8196,2017-05-15,Decommission Sewage Disposal System,0.0
8197,2017-05-16,Decommission Sewage Disposal System,0.0
8198,2017-05-17,Decommission Sewage Disposal System,0.0
8199,2017-05-18,Decommission Sewage Disposal System,0.0
8200,2017-05-19,Decommission Sewage Disposal System,0.0
8201,2017-05-22,Decommission Sewage Disposal System,0.0
8202,2017-05-23,Decommission Sewage Disposal System,0.0
8203,2017-05-24,Decommission Sewage Disposal System,0.0
8204,2017-05-25,Decommission Sewage Disposal System,0.0
8205,2017-05-26,Decommission Sewage Disposal System,0.0
8206,2017-05-30,Decommission Sewage Disposal System,0.0
8207,2017-05-31,Decommission Sewage Disposal System,0.0
8208,2017-06-01,Decommission Sewage Disposal System,0.0
8209,2017-06-02,Decommission Sewage Disposal System,0.0
8210,2017-06-05,Decommission Sewage Disposal System,0.0
8211,2017-06-06,Decommission Sewage Disposal System,0.0
8212,2017-06-07,Decommission Sewage Disposal System,0.0
8213,2017-06-08,Decommission Sewage Disposal System,0.0
8214,2017-06-09,Decommission Sewage Disposal System,0.0
8215,2017-06-12,Decommission Sewage Disposal System,0.0
8216,2017-06-13,Decommission Sewage Disposal System,0.0
8217,2017-06-14,Decommission Sewage Disposal System,0.0
8218,2017-06-15,Decommission Sewage Disposal System,0.0
8219,2017-06-16,Decommission Sewage Disposal System,0.0
8220,2017-06-19,Decommission Sewage Disposal System,0.0
8221,2017-06-20,Decommission Sewage Disposal System,0.0
8222,2017-06-21,Decommission Sewage Disposal System,0.0
8223,2017-06-22,Decommission Sewage Disposal System,0.0
8224,2017-06-23,Decommission Sewage Disposal System,0.0
8225,2017-06-26,Decommission Sewage Disposal System,0.0
8226,2017-06-27,Decommission Sewage Disposal System,0.0
8227,2017-06-28,Decommission Sewage Disposal System,0.0
8228,2017-06-29,Decommission Sewage Disposal System,0.0
8229,2017-06-30,Decommission Sewage Disposal System,0.0
8230,2017-07-03,Decommission Sewage Disposal System,0.0
8231,2017-07-05,Decommission Sewage Disposal System,0.0
8232,2017-07-06,Decommission Sewage Disposal System,0.0
8233,2017-07-07,Decommission Sewage Disposal System,0.0
8234,2017-07-10,Decommission Sewage Disposal System,0.0
8235,2017-07-11,Decommission Sewage Disposal System,0.0
8236,2017-07-12,Decommission Sewage Disposal System,0.0
8237,2017-07-13,Decommission Sewage Disposal System,0.0
8238,2017-07-14,Decommission Sewage Disposal System,0.0
8239,2017-07-17,Decommission Sewage Disposal System,0.0
8240,2017-07-18,Decommission Sewage Disposal System,0.0
8241,2017-07-19,Decommission Sewage Disposal System,0.0
8242,2017-07-20,Decommission Sewage Disposal System,0.0
8243,2017-07-21,Decommission Sewage Disposal System,0.0
8244,2017-07-23,Decommission Sewage Disposal System,0.0
8245,2017-07-24,Decommission Sewage Disposal System,0.0
8246,2017-07-25,Decommission Sewage Disposal System,0.0
8247,2017-07-26,Decommission Sewage Disposal System,0.0
8248,2017-07-27,Decommission Sewage Disposal System,0.0
8249,2017-07-28,Decommission Sewage Disposal System,0.0
8250,2017-07-31,Decommission Sewage Disposal System,0.0
8251,2017-08-01,Decommission Sewage Disposal System,0.0
8252,2017-08-02,Decommission Sewage Disposal System,0.0
8253,2017-08-03,Decommission Sewage Disposal System,0.0
8254,2017-08-04,Decommission Sewage Disposal System,0.0
8255,2017-08-05,Decommission Sewage Disposal System,0.0
8256,2017-08-06,Decommission Sewage Disposal System,0.0
8257,2017-08-07,Decommission Sewage Disposal System,0.0
8258,2017-08-08,Decommission Sewage Disposal System,0.0
8259,2017-08-09,Decommission Sewage Disposal System,0.0
8260,2017-08-10,Decommission Sewage Disposal System,0.0
8261,2017-08-11,Decommission Sewage Disposal System,0.0
8262,2017-08-13,Decommission Sewage Disposal System,0.0
8263,2017-08-14,Decommission Sewage Disposal System,0.0
8264,2017-08-15,Decommission Sewage Disposal System,0.0
8265,2017-08-16,Decommission Sewage Disposal System,0.0
8266,2017-08-17,Decommission Sewage Disposal System,0.0
8267,2017-08-18,Decommission Sewage Disposal System,0.0
8268,2017-08-21,Decommission Sewage Disposal System,0.0
8269,2017-08-22,Decommission Sewage Disposal System,0.0
