date,total_sqft_issued_amt,total_new_units_issued_amt,count_permits_issued,count_total_permits_issued
2013-08-18,27178.665492957745,14.0,130.4672131147541,47751
2013-08-19,27110.147368421054,13.957597173144876,130.7377049180328,47850
2013-08-20,27244.95804195804,14.193661971830986,131.27322404371586,48046
2013-08-21,26673.225524475525,14.18661971830986,131.66120218579235,48188
2013-08-22,26610.83041958042,14.179577464788732,131.47267759562843,48119
2013-08-23,26674.26048951049,14.214788732394366,131.54371584699453,48145
2013-08-24,26569.372377622378,14.165492957746478,130.93169398907105,47921
2013-08-25,26654.29649122807,14.208480565371024,130.5327868852459,47775
2013-08-26,26620.20804195804,14.179577464788732,130.87431693989072,47900
2013-08-27,26695.14111498258,14.182456140350878,131.5846994535519,48160
2013-08-28,26712.540069686413,14.182456140350878,131.9071038251366,48278
2013-08-29,26745.94425087108,14.25263157894737,131.63114754098362,48177
2013-08-30,26670.801393728223,14.182456140350878,131.49726775956285,48128
2013-08-31,26710.45104895105,14.21830985915493,130.98360655737704,47940
2013-09-01,26783.80701754386,14.265017667844523,130.5601092896175,47785
2013-09-02,26783.80701754386,14.265017667844523,130.56830601092895,47788
2013-09-03,26724.227272727272,14.225352112676056,131.0983606557377,47982
2013-09-04,26674.672473867595,14.192982456140351,131.62568306010928,48175
2013-09-05,26643.310104529617,14.178947368421053,131.56830601092895,48154
2013-09-06,26648.491289198606,14.178947368421053,131.59562841530055,48164
2013-09-07,26620.55400696864,14.16842105263158,131.09016393442624,47979
2013-09-08,26655.26223776224,14.161971830985916,130.62021857923497,47807
2013-09-09,26564.184668989546,14.112280701754386,130.97814207650273,47938
2013-09-10,26610.533101045297,14.119298245614035,131.69945355191257,48202
2013-09-11,26639.073170731706,14.192982456140351,131.98907103825135,48308
2013-09-12,26513.1637630662,14.063157894736841,131.9945355191257,48310
2013-09-13,26497.37282229965,14.056140350877193,131.97540983606558,48303
2013-09-14,26280.965156794424,13.866666666666667,131.52459016393442,48138
2013-09-15,26312.671328671328,13.894366197183098,131.1120218579235,47987
2013-09-16,26276.39024390244,13.863157894736842,131.47814207650273,48121
2013-09-17,26244.072916666668,13.839160839160838,132.28415300546447,48416
2013-09-18,26347.631944444445,13.856643356643357,132.39071038251367,48455
2013-09-19,26324.871527777777,13.874125874125873,132.32513661202185,48431
2013-09-20,26297.04861111111,13.87062937062937,132.40437158469945,48460
2013-09-21,26356.749128919862,13.898245614035087,131.82513661202185,48248
2013-09-22,26442.972027972028,13.943661971830986,131.41256830601094,48097
2013-09-23,26375.1393728223,13.898245614035087,131.77322404371586,48229
2013-09-24,26310.40625,13.86013986013986,132.42349726775956,48467
2013-09-25,26341.739583333332,13.874125874125873,132.61475409836066,48537
2013-09-26,26121.621527777777,13.846153846153847,132.5191256830601,48502
2013-09-27,26093.34375,13.842657342657343,132.52185792349727,48503
2013-09-28,26065.989583333332,13.832167832167832,132.05464480874318,48332
2013-09-29,26117.37630662021,13.873684210526315,131.5327868852459,48141
2013-09-30,26067.45138888889,13.839160839160838,131.87158469945356,48265
2013-10-01,27907.460207612457,13.822299651567944,132.46174863387978,48481
2013-10-02,27415.148788927334,13.418118466898955,132.74043715846994,48583
2013-10-03,27291.512110726642,13.257839721254355,132.72131147540983,48576
2013-10-04,27146.743944636677,13.250871080139373,132.5846994535519,48526
2013-10-05,27132.889273356403,13.247386759581882,132.09562841530055,48347
2013-10-06,27141.46875,13.244755244755245,131.6639344262295,48189
2013-10-07,27065.09688581315,13.202090592334494,132.04918032786884,48330
2013-10-08,26995.09655172414,13.17013888888889,132.65573770491804,48552
2013-10-09,27013.993103448276,13.17013888888889,133.04371584699453,48694
2013-10-10,27028.03103448276,13.177083333333334,132.95628415300547,48662
2013-10-11,27289.303448275863,13.5625,133.00273224043715,48679
2013-10-12,27242.76551724138,13.506944444444445,132.5327868852459,48507
2013-10-13,26912.826989619378,13.543554006968641,132.02732240437157,48322
2013-10-14,26978.175862068965,13.5,132.47814207650273,48487
2013-10-15,26930.10996563574,13.470588235294118,133.04371584699453,48694
2013-10-16,27119.154639175256,13.505190311418685,133.2568306010929,48772
2013-10-17,27096.213058419245,13.484429065743944,133.08196721311475,48708
2013-10-18,27120.73883161512,13.494809688581315,132.94808743169398,48659
2013-10-19,27063.676975945018,13.474048442906575,132.42349726775956,48467
2013-10-20,27127.33103448276,13.503472222222221,131.90437158469945,48277
2013-10-21,27055.800687285224,13.46712802768166,132.29234972677597,48419
2013-10-22,27202.989726027397,13.679310344827586,132.9398907103825,48656
2013-10-23,27253.60616438356,13.693103448275862,133.24043715846994,48766
2013-10-24,27313.29109589041,13.848275862068965,133.18852459016392,48747
2013-10-25,27862.15068493151,13.813793103448276,133.1120218579235,48719
2013-10-26,27911.405498281787,13.837370242214533,132.52185792349727,48503
2013-10-27,27956.827586206895,13.833333333333334,132.04098360655738,48327
2013-10-28,27906.23711340206,13.799307958477508,132.41256830601094,48463
2013-10-29,28140.280821917808,13.844827586206897,133.02732240437157,48688
2013-10-30,28164.695205479453,13.851724137931035,133.1120218579235,48719
2013-10-31,27954.130136986303,13.83448275862069,133.10109289617486,48715
2013-11-01,28018.174657534248,13.662068965517241,133.10109289617486,48715
2013-11-02,28070.18556701031,13.681660899653979,132.7377049180328,48582
2013-11-03,28123.40344827586,13.715277777777779,132.28688524590163,48417
2013-11-04,28129.501718213058,13.705882352941176,132.7295081967213,48579
2013-11-05,28081.469178082192,13.682758620689656,133.3224043715847,48796
2013-11-06,28100.13698630137,13.689655172413794,133.54644808743168,48878
2013-11-07,28077.10616438356,13.679310344827586,133.62295081967213,48906
2013-11-08,28129.246575342466,13.786206896551723,133.5846994535519,48892
2013-11-09,28003.719178082192,13.786206896551723,133.07650273224044,48706
2013-11-10,28072.525773195877,13.826989619377162,132.68032786885246,48561
2013-11-11,28072.525773195877,13.826989619377162,132.83879781420765,48619
2013-11-12,28139.051369863013,13.862068965517242,133.4672131147541,48849
2013-11-13,28076.303754266213,13.824742268041238,133.79234972677597,48968
2013-11-14,28071.361774744026,13.831615120274915,133.71584699453553,48940
2013-11-15,27625.662116040956,13.8213058419244,133.68852459016392,48930
2013-11-16,27609.143344709897,13.81786941580756,133.1448087431694,48731
2013-11-17,27671.705479452055,13.862068965517242,132.67486338797815,48559
2013-11-18,27913.798634812287,14.072164948453608,133.0327868852459,48690
2013-11-19,27860.63945578231,14.054794520547945,133.65027322404373,48916
2013-11-20,27880.414965986394,14.058219178082192,133.89344262295083,49005
2013-11-21,27637.01020408163,13.82876712328767,134.0136612021858,49049
2013-11-22,25569.714285714286,13.85958904109589,133.92349726775956,49016
2013-11-23,25483.037288135594,13.812286689419794,133.9808743169399,49037
2013-11-24,25396.945945945947,13.76530612244898,133.97267759562843,49034
2013-11-25,25328.23569023569,13.72542372881356,134.29234972677597,49151
2013-11-26,25311.375838926175,13.70608108108108,134.7568306010929,49321
2013-11-27,25416.835570469797,13.712837837837839,134.84426229508196,49353
2013-11-28,25465.154882154882,13.749152542372881,134.15300546448088,49100
2013-11-29,25515.79054054054,13.772108843537415,133.63114754098362,48909
2013-11-30,25573.216949152542,13.812286689419794,133.0846994535519,48709
2013-12-01,25634.598639455784,13.719178082191782,132.63661202185793,48545
2013-12-02,25607.213559322034,13.723549488054607,133.0054644808743,48680
2013-12-03,25612.25337837838,13.70748299319728,133.7704918032787,48960
2013-12-04,25643.844594594593,13.714285714285714,133.8306010928962,48982
2013-12-05,25645.472972972973,13.717687074829932,133.71038251366122,48938
2013-12-06,26077.986486486487,14.051020408163266,133.68852459016392,48930
2013-12-07,26053.841216216217,14.037414965986395,133.46448087431693,48848
2013-12-08,26125.86440677966,14.081911262798634,133.06284153005464,48701
2013-12-09,26133.227118644067,14.088737201365188,133.29234972677597,48785
2013-12-10,26111.85135135135,14.061224489795919,133.80601092896174,48973
2013-12-11,26111.385135135137,14.068027210884354,133.98360655737704,49038
2013-12-12,26411.70608108108,14.037414965986395,134.02459016393442,49053
2013-12-13,26313.652027027027,14.02721088435374,133.95081967213116,49026
2013-12-14,26359.69152542373,14.058020477815699,133.45081967213116,48843
2013-12-15,26116.95593220339,14.051194539249147,132.9207650273224,48649
2013-12-16,26122.39322033898,14.054607508532424,133.2513661202186,48770
2013-12-17,26086.516891891893,14.020408163265307,133.76775956284152,48959
2013-12-18,26106.202702702703,14.02721088435374,133.88251366120218,49001
2013-12-19,26089.827702702703,14.02721088435374,133.90437158469945,49009
2013-12-20,26085.324324324323,14.034013605442176,133.76775956284152,48959
2013-12-21,25281.385135135137,13.268707482993197,133.32513661202185,48797
2013-12-22,25340.91186440678,13.30716723549488,133.03005464480876,48689
2013-12-23,25262.962837837837,13.26530612244898,133.30054644808743,48788
2013-12-24,25291.554054054053,13.275510204081632,133.5601092896175,48883
2013-12-25,25367.5593220339,13.313993174061434,133.4808743169399,48854
2013-12-26,25323.16554054054,13.27891156462585,133.84426229508196,48987
2013-12-27,25356.83108108108,13.29251700680272,133.8879781420765,49003
2013-12-28,25332.591216216217,13.285714285714286,133.34699453551912,48805
2013-12-29,25345.877966101696,13.313993174061434,133.0,48678
2013-12-30,25419.932432432433,13.387755102040817,133.26502732240436,48775
2013-12-31,25372.794612794612,13.36271186440678,133.5655737704918,48885
2014-01-01,25450.141891891893,13.404761904761905,133.44808743169398,48842
2014-01-02,25377.909090909092,13.36271186440678,133.91256830601094,49012
2014-01-03,25317.824915824916,13.28135593220339,133.84972677595627,48989
2014-01-04,25283.205387205388,13.264406779661018,133.32513661202185,48797
2014-01-05,25364.402027027027,13.30952380952381,132.84699453551912,48622
2014-01-06,25292.24579124579,13.267796610169492,133.15300546448088,48734
2014-01-07,25232.56375838926,13.22972972972973,133.73497267759564,48947
2014-01-08,25459.98322147651,13.550675675675675,133.9863387978142,49039
2014-01-09,25373.110738255033,13.530405405405405,133.9808743169399,49037
2014-01-10,25272.040268456374,13.41891891891892,133.96994535519124,49033
2014-01-11,25230.765100671142,13.408783783783784,133.78688524590163,48966
2014-01-12,25287.262626262625,13.440677966101696,133.34699453551912,48805
2014-01-13,25212.43288590604,13.402027027027026,133.6912568306011,48931
2014-01-14,25729.18456375839,13.81418918918919,134.28142076502732,49147
2014-01-15,27402.40268456376,13.824324324324325,134.47814207650273,49219
2014-01-16,27023.446308724833,13.381756756756756,134.4207650273224,49198
2014-01-17,27020.812080536914,13.381756756756756,134.4207650273224,49198
2014-01-18,26663.476510067114,13.368243243243244,134.3306010928962,49165
2014-01-19,26728.21212121212,13.403389830508475,133.8415300546448,48986
2014-01-20,26728.21212121212,13.403389830508475,134.00273224043715,49045
2014-01-21,26763.20202020202,13.364864864864865,134.6120218579235,49268
2014-01-22,26728.956375838927,13.333333333333334,135.01092896174865,49414
2014-01-23,26167.93624161074,12.484848484848484,134.88524590163934,49368
2014-01-24,26066.241610738256,12.464646464646465,134.89617486338798,49372
2014-01-25,26002.355704697988,12.43097643097643,134.64754098360655,49281
2014-01-26,25949.89898989899,12.344594594594595,134.12841530054644,49091
2014-01-27,25880.11744966443,12.313131313131313,134.42896174863387,49201
2014-01-28,25840.859531772574,12.278523489932885,135.06284153005464,49433
2014-01-29,25900.016722408025,12.268456375838927,135.05464480874318,49430
2014-01-30,25900.872909698995,12.28523489932886,135.19945355191257,49483
2014-01-31,25893.45150501672,12.275167785234899,135.23497267759564,49496
2014-02-01,25852.575250836122,12.261744966442953,135.1830601092896,49477
2014-02-02,25704.291946308724,12.067340067340067,134.78415300546447,49331
2014-02-03,25732.271812080537,12.077441077441078,135.12021857923497,49454
2014-02-04,25717.046822742475,12.100671140939598,135.7377049180328,49680
2014-02-05,25747.090301003343,12.104026845637584,135.98360655737704,49770
2014-02-06,25412.066889632108,11.684563758389261,135.8306010928962,49714
2014-02-07,25439.734899328858,11.713804713804715,135.37431693989072,49547
2014-02-08,25486.164983164985,11.739864864864865,134.88251366120218,49367
2014-02-09,25523.89527027027,11.759322033898306,134.46994535519124,49216
2014-02-10,25531.993243243243,11.759322033898306,134.6639344262295,49287
2014-02-11,25668.478114478115,11.739864864864865,135.24043715846994,49498
2014-02-12,25497.40740740741,11.58108108108108,135.24590163934425,49500
2014-02-13,25511.545454545456,11.611486486486486,135.12568306010928,49456
2014-02-14,25527.434343434343,11.64527027027027,135.13387978142077,49459
2014-02-15,25508.56228956229,11.638513513513514,134.94535519125682,49390
2014-02-16,25578.614864864863,11.667796610169491,134.50819672131146,49230
2014-02-17,25665.322033898305,11.70748299319728,134.6912568306011,49297
2014-02-18,25635.83445945946,11.677966101694915,135.25409836065575,49503
2014-02-19,25624.057239057238,11.655405405405405,135.58743169398906,49625
2014-02-20,25641.989898989897,11.662162162162161,135.63934426229508,49644
2014-02-21,25654.61952861953,11.66891891891892,135.79781420765028,49702
2014-02-22,25638.34006734007,11.655405405405405,135.4863387978142,49588
2014-02-23,25648.108108108107,11.664406779661016,135.07103825136613,49436
2014-02-24,25572.252525252527,11.631756756756756,135.37978142076503,49549
2014-02-25,25542.822147651008,11.61952861952862,135.9398907103825,49754
2014-02-26,25586.342281879195,11.62962962962963,136.1912568306011,49846
2014-02-27,25831.664429530203,11.818181818181818,136.1830601092896,49843
2014-02-28,25844.607382550337,11.824915824915825,136.275956284153,49877
2014-03-01,25812.724832214764,11.818181818181818,135.97267759562843,49766
2014-03-02,25873.488215488214,11.844594594594595,135.63114754098362,49641
2014-03-03,25787.46979865772,11.804713804713804,135.9672131147541,49764
2014-03-04,26021.591973244147,11.98993288590604,136.57650273224044,49987
2014-03-05,26018.511705685618,11.993288590604028,136.60109289617486,49996
2014-03-06,26582.066889632108,12.389261744966444,136.62841530054644,50006
2014-03-07,26602.9364548495,12.416107382550335,136.62841530054644,50006
2014-03-08,26600.120401337794,12.412751677852349,136.4672131147541,49947
2014-03-09,26637.459731543626,12.393939393939394,135.95901639344262,49761
