date,new_units_backlog_rolling_year
2013-07-21,17.187234042553193
2013-07-22,17.122881355932204
2013-07-23,17.135593220338983
2013-07-24,17.127118644067796
2013-07-25,17.114406779661017
2013-07-26,17.03813559322034
2013-07-27,16.89406779661017
2013-07-28,16.82278481012658
2013-07-29,16.82278481012658
2013-07-30,16.852320675105485
2013-07-31,16.843881856540083
2013-08-01,16.9957805907173
2013-08-02,16.9957805907173
2013-08-03,17.050847457627118
2013-08-04,17.050847457627118
2013-08-05,17.30801687763713
2013-08-06,17.235294117647058
2013-08-07,17.23109243697479
2013-08-08,17.252100840336134
2013-08-09,17.264705882352942
2013-08-10,17.31223628691983
2013-08-11,17.31223628691983
2013-08-12,17.247899159663866
2013-08-13,17.252100840336134
2013-08-14,17.256302521008404
2013-08-15,17.281512605042018
2013-08-16,17.294117647058822
2013-08-17,17.147058823529413
2013-08-18,17.147058823529413
2013-08-19,17.147058823529413
2013-08-20,17.09623430962343
2013-08-21,17.10878661087866
2013-08-22,17.09623430962343
2013-08-23,17.11297071129707
2013-08-24,17.10878661087866
2013-08-25,17.10878661087866
2013-08-26,17.10878661087866
2013-08-27,17.10878661087866
2013-08-28,17.1255230125523
2013-08-29,17.682008368200837
2013-08-30,17.715481171548117
2013-08-31,17.764705882352942
2013-09-01,17.764705882352942
2013-09-02,17.764705882352942
2013-09-03,17.694560669456067
2013-09-04,17.683333333333334
2013-09-05,17.7
2013-09-06,17.704166666666666
2013-09-07,17.504166666666666
2013-09-08,17.504166666666666
2013-09-09,17.431535269709542
2013-09-10,17.473029045643152
2013-09-11,17.547717842323653
2013-09-12,17.58091286307054
2013-09-13,17.57261410788382
2013-09-14,17.629166666666666
2013-09-15,17.629166666666666
2013-09-16,17.556016597510375
2013-09-17,17.568464730290458
2013-09-18,17.75103734439834
2013-09-19,17.767634854771785
2013-09-20,17.564315352697097
2013-09-21,17.6
2013-09-22,17.6
2013-09-23,17.551867219917014
2013-09-24,17.53526970954357
2013-09-25,17.21161825726141
2013-09-26,17.21576763485477
2013-09-27,17.21576763485477
2013-09-28,17.170833333333334
2013-09-29,17.170833333333334
2013-09-30,17.099585062240664
2013-10-01,17.08298755186722
2013-10-02,17.08298755186722
2013-10-03,17.02892561983471
2013-10-04,17.024793388429753
2013-10-05,17.07883817427386
2013-10-06,17.07883817427386
2013-10-07,17.264462809917354
2013-10-08,17.209876543209877
2013-10-09,17.234567901234566
2013-10-10,16.31275720164609
2013-10-11,16.31275720164609
2013-10-12,16.355371900826448
2013-10-13,16.355371900826448
2013-10-14,16.2880658436214
2013-10-15,17.300411522633745
2013-10-16,17.271604938271604
2013-10-17,17.308641975308642
2013-10-18,17.469135802469136
2013-10-19,17.520661157024794
2013-10-20,17.520661157024794
2013-10-21,17.45679012345679
2013-10-22,17.418032786885245
2013-10-23,17.418032786885245
2013-10-24,18.192622950819672
2013-10-25,18.17622950819672
2013-10-26,18.17283950617284
2013-10-27,18.17283950617284
2013-10-28,18.17283950617284
2013-10-29,18.267489711934157
2013-10-30,17.74897119341564
2013-10-31,17.584362139917694
2013-11-01,17.613168724279834
2013-11-02,17.1900826446281
2013-11-03,17.1900826446281
2013-11-04,17.1900826446281
2013-11-05,17.144032921810698
2013-11-06,17.181069958847736
2013-11-07,17.25102880658436
2013-11-08,17.25102880658436
2013-11-09,17.322314049586776
2013-11-10,17.322314049586776
2013-11-11,17.322314049586776
2013-11-12,17.279835390946502
2013-11-13,17.263374485596707
2013-11-14,17.271604938271604
2013-11-15,17.255144032921812
2013-11-16,17.111570247933884
2013-11-17,17.111570247933884
2013-11-18,17.111570247933884
2013-11-19,17.31687242798354
2013-11-20,19.31687242798354
2013-11-21,19.31275720164609
2013-11-22,19.233606557377048
2013-11-23,19.233606557377048
2013-11-24,19.233606557377048
2013-11-25,19.155102040816328
2013-11-26,19.122448979591837
2013-11-27,19.13061224489796
2013-11-28,19.12704918032787
2013-11-29,19.189300411522634
2013-11-30,19.235537190082646
2013-12-01,19.235537190082646
2013-12-02,19.235537190082646
2013-12-03,19.289256198347108
2013-12-04,18.867768595041323
2013-12-05,18.880165289256198
2013-12-06,18.797520661157026
2013-12-07,18.850622406639005
2013-12-08,18.929166666666667
2013-12-09,18.850622406639005
2013-12-10,18.863070539419088
2013-12-11,18.87966804979253
2013-12-12,19.12863070539419
2013-12-13,19.435684647302903
2013-12-14,19.379166666666666
2013-12-15,19.379166666666666
2013-12-16,19.896265560165975
2013-12-17,19.946058091286307
2013-12-18,19.95020746887967
2013-12-19,19.929460580912863
2013-12-20,20.070539419087137
2013-12-21,19.85
2013-12-22,19.85
2013-12-23,19.85
2013-12-24,19.870833333333334
2013-12-25,19.870833333333334
2013-12-26,19.858333333333334
2013-12-27,19.796680497925312
2013-12-28,19.854166666666668
2013-12-29,19.854166666666668
2013-12-30,19.854166666666668
2013-12-31,19.821576763485478
2014-01-01,19.821576763485478
2014-01-02,19.9
2014-01-03,19.8875
2014-01-04,19.594142259414227
2014-01-05,19.594142259414227
2014-01-06,19.594142259414227
2014-01-07,19.602510460251047
2014-01-08,19.610878661087867
2014-01-09,19.631799163179917
2014-01-10,19.87866108786611
2014-01-11,19.945378151260503
2014-01-12,19.945378151260503
2014-01-13,19.86192468619247
2014-01-14,19.795833333333334
2014-01-15,19.75
2014-01-16,19.783333333333335
2014-01-17,19.8
2014-01-18,19.832635983263597
2014-01-19,19.832635983263597
2014-01-20,19.915966386554622
2014-01-21,19.84518828451883
2014-01-22,20.07531380753138
2014-01-23,20.07112970711297
2014-01-24,20.0836820083682
2014-01-25,20.168067226890756
2014-01-26,20.168067226890756
2014-01-27,20.168067226890756
2014-01-28,20.18487394957983
2014-01-29,20.172268907563026
2014-01-30,20.176470588235293
2014-01-31,20.18487394957983
2014-02-01,20.253164556962027
2014-02-02,20.338983050847457
2014-02-03,20.257383966244724
2014-02-04,20.367088607594937
2014-02-05,20.358649789029535
2014-02-06,20.371308016877638
2014-02-07,20.449152542372882
2014-02-08,20.442553191489363
2014-02-09,20.442553191489363
2014-02-10,20.364406779661017
2014-02-11,20.402542372881356
2014-02-12,20.41949152542373
2014-02-13,20.354430379746834
2014-02-14,20.362869198312236
2014-02-15,20.427966101694917
2014-02-16,20.427966101694917
2014-02-17,20.427966101694917
2014-02-18,20.358649789029535
2014-02-19,20.27426160337553
2014-02-20,20.386554621848738
2014-02-21,20.441176470588236
2014-02-22,20.436974789915965
2014-02-23,20.436974789915965
2014-02-24,20.351464435146443
2014-02-25,20.338912133891213
2014-02-26,20.338912133891213
2014-02-27,20.376569037656903
2014-02-28,19.88702928870293
2014-03-01,19.932773109243698
2014-03-02,20.0168776371308
2014-03-03,19.932773109243698
2014-03-04,19.86610878661088
2014-03-05,19.88702928870293
2014-03-06,19.89539748953975
2014-03-07,19.02092050209205
2014-03-08,19.092436974789916
2014-03-09,19.092436974789916
2014-03-10,19.092436974789916
2014-03-11,19.01673640167364
2014-03-12,19.02092050209205
2014-03-13,19.03765690376569
2014-03-14,19.06276150627615
2014-03-15,19.126050420168067
2014-03-16,19.126050420168067
2014-03-17,19.126050420168067
2014-03-18,19.246861924686193
2014-03-19,19.242677824267783
2014-03-20,19.15899581589958
2014-03-21,19.14644351464435
2014-03-22,18.552301255230127
2014-03-23,18.552301255230127
2014-03-24,18.475
2014-03-25,18.475
2014-03-26,18.491666666666667
2014-03-27,18.495833333333334
2014-03-28,18.475
2014-03-29,18.531380753138077
2014-03-30,18.531380753138077
2014-03-31,18.454166666666666
2014-04-01,18.145833333333332
2014-04-02,18.1625
2014-04-03,17.4375
2014-04-04,17.429166666666667
2014-04-05,17.485355648535563
2014-04-06,17.485355648535563
2014-04-07,17.4125
2014-04-08,17.34439834024896
2014-04-09,17.033195020746888
2014-04-10,17.062240663900415
2014-04-11,17.53112033195021
2014-04-12,17.583333333333332
2014-04-13,17.583333333333332
2014-04-14,17.522821576763487
2014-04-15,17.47107438016529
2014-04-16,17.47107438016529
2014-04-17,17.078512396694215
2014-04-18,17.74380165289256
2014-04-19,17.53526970954357
2014-04-20,17.53526970954357
2014-04-21,17.462809917355372
2014-04-22,17.395061728395063
2014-04-23,17.333333333333332
2014-04-24,17.54732510288066
2014-04-25,17.45679012345679
2014-04-26,17.432098765432098
2014-04-27,17.432098765432098
2014-04-28,17.37295081967213
2014-04-29,17.434426229508198
2014-04-30,17.40573770491803
2014-05-01,17.39344262295082
2014-05-02,17.401639344262296
2014-05-03,17.444444444444443
2014-05-04,17.516528925619834
2014-05-05,17.45267489711934
2014-05-06,17.40573770491803
2014-05-07,17.438524590163933
2014-05-08,17.438524590163933
2014-05-09,17.43032786885246
2014-05-10,17.401639344262296
2014-05-11,17.401639344262296
2014-05-12,17.33469387755102
2014-05-13,18.518367346938774
2014-05-14,18.077551020408162
2014-05-15,18.273469387755103
2014-05-16,18.23265306122449
2014-05-17,18.057142857142857
2014-05-18,18.057142857142857
2014-05-19,18.01219512195122
2014-05-20,18.008097165991902
2014-05-21,18.016194331983804
2014-05-22,17.987854251012145
2014-05-23,17.995951417004047
2014-05-24,17.279352226720647
2014-05-25,17.279352226720647
2014-05-26,17.279352226720647
2014-05-27,17.217741935483872
2014-05-28,17.18548387096774
2014-05-29,17.173387096774192
2014-05-30,17.161290322580644
2014-05-31,17.218623481781375
2014-06-01,17.218623481781375
2014-06-02,17.20967741935484
2014-06-03,17.213709677419356
2014-06-04,17.233870967741936
2014-06-05,17.221774193548388
2014-06-06,17.233870967741936
2014-06-07,17.201612903225808
2014-06-08,17.201612903225808
2014-06-09,17.502008032128515
2014-06-10,17.46
2014-06-11,17.516
2014-06-12,17.512
2014-06-13,17.532
2014-06-14,17.550200803212853
2014-06-15,17.550200803212853
2014-06-16,17.488
2014-06-17,17.496
2014-06-18,17.48
2014-06-19,17.488
2014-06-20,17.512
2014-06-21,17.55823293172691
2014-06-22,17.629032258064516
2014-06-23,17.570281124497992
2014-06-24,17.610441767068274
2014-06-25,17.61847389558233
2014-06-26,17.570281124497992
2014-06-27,18.14859437751004
2014-06-28,17.326612903225808
2014-06-29,17.326612903225808
2014-06-30,20.140562248995984
2014-07-01,20.1285140562249
2014-07-02,20.02008032128514
2014-07-03,20.068273092369477
2014-07-04,20.068273092369477
2014-07-05,20.14516129032258
2014-07-06,20.14516129032258
2014-07-07,20.076305220883533
2014-07-08,20.08433734939759
2014-07-09,20.08835341365462
2014-07-10,20.044176706827308
2014-07-11,20.044176706827308
2014-07-12,20.008032128514056
2014-07-13,20.008032128514056
2014-07-14,20.028112449799195
2014-07-15,19.996
2014-07-16,20.028
2014-07-17,20.04
2014-07-18,20.012
2014-07-19,20.08433734939759
2014-07-20,20.16532258064516
2014-07-21,20.096385542168676
2014-07-22,20.100401606425702
2014-07-23,20.38152610441767
2014-07-24,20.401606425702813
2014-07-25,20.397590361445783
2014-07-26,20.389558232931726
2014-07-27,20.471774193548388
2014-07-28,20.487903225806452
2014-07-29,20.42168674698795
2014-07-30,20.40562248995984
2014-07-31,20.401606425702813
2014-08-01,20.281124497991968
2014-08-02,20.342741935483872
2014-08-03,20.342741935483872
2014-08-04,20.27710843373494
2014-08-05,19.983935742971887
2014-08-06,19.995983935742974
2014-08-07,19.971887550200805
2014-08-08,19.995983935742974
2014-08-09,20.06048387096774
2014-08-10,20.06048387096774
2014-08-11,19.97991967871486
2014-08-12,20.052419354838708
2014-08-13,20.052419354838708
2014-08-14,20.04032258064516
2014-08-15,20.02016129032258
2014-08-16,20.089068825910932
2014-08-17,20.170731707317074
2014-08-18,20.101214574898787
2014-08-19,20.032258064516128
2014-08-20,20.016129032258064
2014-08-21,20.016129032258064
2014-08-22,20.568548387096776
2014-08-23,20.635627530364374
2014-08-24,20.71951219512195
2014-08-25,20.647773279352226
2014-08-26,20.572580645161292
2014-08-27,20.568548387096776
2014-08-28,21.725806451612904
2014-08-29,21.262096774193548
2014-08-30,21.295546558704455
2014-08-31,21.295546558704455
2014-09-01,21.295546558704455
2014-09-02,21.221774193548388
2014-09-03,21.262096774193548
2014-09-04,21.205645161290324
2014-09-05,21.213709677419356
2014-09-06,21.20967741935484
2014-09-07,21.295546558704455
2014-09-08,21.217741935483872
2014-09-09,21.245967741935484
2014-09-10,21.173387096774192
2014-09-11,21.076612903225808
2014-09-12,21.072580645161292
2014-09-13,21.068548387096776
2014-09-14,21.068548387096776
2014-09-15,21.0
2014-09-16,21.004016064257026
2014-09-17,21.008032128514056
2014-09-18,20.839357429718877
2014-09-19,20.847389558232933
2014-09-20,20.923387096774192
2014-09-21,20.923387096774192
2014-09-22,21.393574297188756
2014-09-23,21.46586345381526
2014-09-24,21.46987951807229
2014-09-25,21.522088353413654
2014-09-26,21.51004016064257
2014-09-27,21.592741935483872
2014-09-28,21.592741935483872
2014-09-29,21.526104417670684
2014-09-30,21.843373493975903
2014-10-01,21.859437751004016
2014-10-02,21.82730923694779
2014-10-03,21.83132530120482
2014-10-04,21.899193548387096
2014-10-05,21.899193548387096
2014-10-06,21.899193548387096
2014-10-07,21.657258064516128
2014-10-08,21.653225806451612
2014-10-09,21.633064516129032
2014-10-10,21.653225806451612
2014-10-11,21.728744939271255
2014-10-12,21.728744939271255
2014-10-13,21.66532258064516
2014-10-14,21.681451612903224
2014-10-15,20.693548387096776
2014-10-16,20.68951612903226
2014-10-17,20.657258064516128
2014-10-18,20.5668016194332
2014-10-19,20.5668016194332
2014-10-20,20.504032258064516
2014-10-21,20.504032258064516
2014-10-22,21.54032258064516
2014-10-23,21.532258064516128
2014-10-24,21.923387096774192
2014-10-25,22.012145748987855
2014-10-26,22.012145748987855
2014-10-27,21.947580645161292
2014-10-28,21.87550200803213
2014-10-29,21.783132530120483
2014-10-30,21.734939759036145
2014-10-31,21.76305220883534
2014-11-01,21.798387096774192
2014-11-02,21.798387096774192
2014-11-03,21.730923694779115
2014-11-04,21.684
2014-11-05,21.672
2014-11-06,20.964
2014-11-07,21.14
2014-11-08,21.204819277108435
2014-11-09,21.204819277108435
2014-11-10,21.128
2014-11-11,21.128
2014-11-12,21.12
2014-11-13,21.136
2014-11-14,21.144
2014-11-15,21.224899598393574
2014-11-16,21.224899598393574
2014-11-17,21.156
2014-11-18,21.0796812749004
2014-11-19,20.884462151394423
2014-11-20,18.725099601593627
2014-11-21,18.83266932270916
2014-11-22,18.908
2014-11-23,18.908
2014-11-24,18.840637450199203
2014-11-25,18.872509960159363
2014-11-26,19.689243027888445
2014-11-27,19.76
2014-11-28,19.76
2014-11-29,19.76
2014-11-30,19.76
2014-12-01,19.685258964143426
2014-12-02,19.63095238095238
2014-12-03,19.571428571428573
2014-12-04,19.633466135458168
2014-12-05,19.64541832669323
2014-12-06,19.684
2014-12-07,19.684
2014-12-08,19.637450199203187
2014-12-09,19.64541832669323
2014-12-10,19.673306772908365
2014-12-11,19.649402390438247
2014-12-12,19.44223107569721
2014-12-13,19.208
2014-12-14,19.208
2014-12-15,19.254980079681275
2014-12-16,18.764940239043824
2014-12-17,18.725099601593627
2014-12-18,18.721115537848604
2014-12-19,18.725099601593627
2014-12-20,18.656
2014-12-21,18.656
2014-12-22,18.673306772908365
2014-12-23,18.734126984126984
2014-12-24,18.72222222222222
2014-12-25,18.72222222222222
2014-12-26,18.784860557768923
2014-12-27,18.84
2014-12-28,18.84
2014-12-29,18.768924302788843
2014-12-30,18.765873015873016
2014-12-31,19.47222222222222
2015-01-01,19.47222222222222
2015-01-02,19.43083003952569
2015-01-03,19.503968253968253
2015-01-04,19.503968253968253
2015-01-05,19.42687747035573
2015-01-06,19.393700787401574
2015-01-07,20.059055118110237
2015-01-08,20.263779527559056
2015-01-09,20.27952755905512
2015-01-10,20.09881422924901
2015-01-11,20.09881422924901
2015-01-12,20.02755905511811
2015-01-13,20.051181102362204
2015-01-14,20.043307086614174
2015-01-15,20.031496062992126
2015-01-16,19.992125984251967
2015-01-17,20.055335968379445
2015-01-18,20.055335968379445
2015-01-19,20.055335968379445
2015-01-20,20.031496062992126
2015-01-21,20.24015748031496
2015-01-22,20.212598425196852
2015-01-23,20.251968503937007
2015-01-24,20.304347826086957
2015-01-25,20.304347826086957
2015-01-26,20.24015748031496
2015-01-27,20.188235294117646
2015-01-28,20.16078431372549
2015-01-29,20.176470588235293
2015-01-30,20.188235294117646
2015-01-31,20.24015748031496
2015-02-01,20.24015748031496
2015-02-02,20.192156862745097
2015-02-03,20.223529411764705
2015-02-04,20.133333333333333
2015-02-05,20.098039215686274
2015-02-06,20.20392156862745
2015-02-07,20.20392156862745
2015-02-08,20.20392156862745
2015-02-09,20.1328125
2015-02-10,20.140625
2015-02-11,20.109375
2015-02-12,20.09765625
2015-02-13,20.09765625
2015-02-14,20.16078431372549
2015-02-15,20.16078431372549
2015-02-16,20.16078431372549
2015-02-17,20.09375
2015-02-18,20.84765625
2015-02-19,20.85546875
2015-02-20,20.67578125
2015-02-21,20.698039215686276
2015-02-22,20.77952755905512
2015-02-23,20.705882352941178
2015-02-24,20.737254901960785
2015-02-25,20.749019607843138
2015-02-26,20.70980392156863
2015-02-27,20.67843137254902
2015-02-28,20.75984251968504
2015-03-01,20.75984251968504
2015-03-02,20.71764705882353
2015-03-03,20.737254901960785
2015-03-04,20.823529411764707
2015-03-05,20.811764705882354
2015-03-06,20.862745098039216
2015-03-07,20.933070866141733
2015-03-08,20.933070866141733
2015-03-09,20.862745098039216
2015-03-10,20.796875
2015-03-11,20.82421875
2015-03-12,20.81640625
2015-03-13,20.9921875
2015-03-14,21.027450980392157
2015-03-15,21.027450980392157
2015-03-16,20.96484375
2015-03-17,20.910505836575876
2015-03-18,20.739299610894943
2015-03-19,20.735408560311285
2015-03-20,20.898832684824903
2015-03-21,20.96875
2015-03-22,21.050980392156863
2015-03-23,21.234375
2015-03-24,21.25390625
2015-03-25,21.265625
2015-03-26,21.25
2015-03-27,21.25
2015-03-28,21.31764705882353
2015-03-29,21.234375
2015-03-30,21.163424124513618
2015-03-31,21.642023346303503
2015-04-01,21.90272373540856
2015-04-02,22.140077821011673
2015-04-03,22.163424124513618
2015-04-04,22.2421875
2015-04-05,22.2421875
2015-04-06,22.155642023346303
2015-04-07,22.167315175097276
2015-04-08,22.30739299610895
2015-04-09,22.268482490272373
2015-04-10,22.750972762645915
2015-04-11,22.36328125
2015-04-12,22.36328125
2015-04-13,22.291828793774318
2015-04-14,22.30739299610895
2015-04-15,22.51750972762646
2015-04-16,22.51750972762646
2015-04-17,22.544747081712064
2015-04-18,21.91828793774319
2015-04-19,21.91828793774319
2015-04-20,21.848837209302324
2015-04-21,21.864341085271317
2015-04-22,22.151162790697676
2015-04-23,22.127906976744185
2015-04-24,21.949612403100776
2015-04-25,22.01556420233463
2015-04-26,22.1015625
2015-04-27,22.019455252918288
2015-04-28,22.15953307392996
2015-04-29,22.155642023346303
2015-04-30,22.155642023346303
2015-05-01,22.147859922178988
2015-05-02,22.132295719844358
2015-05-03,22.046511627906977
2015-05-04,21.976833976833976
2015-05-05,21.98841698841699
2015-05-06,21.972972972972972
2015-05-07,22.254826254826256
2015-05-08,23.26254826254826
2015-05-09,23.348837209302324
2015-05-10,23.439688715953306
2015-05-11,23.37984496124031
2015-05-12,23.391472868217054
2015-05-13,22.674418604651162
2015-05-14,22.689922480620154
2015-05-15,22.41860465116279
2015-05-16,22.490272373540854
2015-05-17,22.578125
2015-05-18,22.525291828793776
2015-05-19,22.509727626459146
2015-05-20,22.494163424124512
2015-05-21,22.77431906614786
2015-05-22,22.79377431906615
2015-05-23,22.84765625
2015-05-24,22.937254901960785
2015-05-25,22.937254901960785
2015-05-26,23.1171875
2015-05-27,23.5859375
2015-05-28,23.59375
2015-05-29,23.58984375
2015-05-30,23.662745098039217
2015-05-31,23.662745098039217
2015-06-01,23.58984375
2015-06-02,23.546875
2015-06-03,23.55859375
2015-06-04,23.5234375
2015-06-05,23.5625
2015-06-06,23.619607843137256
2015-06-07,23.712598425196852
2015-06-08,23.63137254901961
2015-06-09,23.294117647058822
2015-06-10,23.28235294117647
2015-06-11,23.172549019607843
2015-06-12,23.20392156862745
2015-06-13,23.251968503937007
2015-06-14,23.251968503937007
2015-06-15,23.188235294117646
2015-06-16,23.219607843137254
2015-06-17,23.231372549019607
2015-06-18,23.219607843137254
2015-06-19,23.258823529411764
2015-06-20,23.326771653543307
2015-06-21,23.326771653543307
2015-06-22,23.24705882352941
2015-06-23,24.11764705882353
2015-06-24,24.08627450980392
2015-06-25,24.066666666666666
2015-06-26,24.50980392156863
2015-06-27,23.92156862745098
2015-06-28,23.92156862745098
2015-06-29,23.96484375
2015-06-30,21.2421875
2015-07-01,21.2890625
2015-07-02,21.28515625
2015-07-03,21.262745098039215
2015-07-04,21.1796875
2015-07-05,21.1796875
2015-07-06,21.1284046692607
2015-07-07,21.116731517509727
2015-07-08,21.20622568093385
2015-07-09,21.361867704280154
2015-07-10,21.47859922178988
2015-07-11,21.546875
2015-07-12,21.546875
2015-07-13,21.490272373540854
2015-07-14,21.486381322957197
2015-07-15,21.459143968871594
2015-07-16,21.408560311284045
2015-07-17,21.41634241245136
2015-07-18,21.4921875
2015-07-19,21.4921875
2015-07-20,21.420233463035018
2015-07-21,21.43190661478599
2015-07-22,22.019455252918288
2015-07-23,21.750972762645915
2015-07-24,21.894941634241246
2015-07-25,21.891050583657588
2015-07-26,21.9765625
2015-07-27,21.914396887159533
2015-07-28,21.914396887159533
2015-07-29,21.926070038910506
2015-07-30,21.91828793774319
2015-07-31,21.94941634241245
2015-08-01,22.0078125
2015-08-02,22.0078125
2015-08-03,21.941634241245136
2015-08-04,21.93385214007782
2015-08-05,21.93774319066148
2015-08-06,21.941634241245136
2015-08-07,21.961089494163424
2015-08-08,21.91828793774319
2015-08-09,21.91828793774319
2015-08-10,21.95736434108527
2015-08-11,21.976744186046513
2015-08-12,21.91119691119691
2015-08-13,21.92664092664093
2015-08-14,21.953667953667953
2015-08-15,22.031007751937985
2015-08-16,22.031007751937985
2015-08-17,21.969111969111967
2015-08-18,22.694980694980696
2015-08-19,23.312741312741313
2015-08-20,23.316602316602317
2015-08-21,23.316602316602317
2015-08-22,22.852713178294575
2015-08-23,22.852713178294575
2015-08-24,22.768339768339768
2015-08-25,22.76061776061776
2015-08-26,22.768339768339768
2015-08-27,22.76061776061776
2015-08-28,21.652509652509654
2015-08-29,21.65891472868217
2015-08-30,21.65891472868217
2015-08-31,21.590733590733592
2015-09-01,21.523076923076925
2015-09-02,21.53076923076923
2015-09-03,21.496153846153845
2015-09-04,22.126923076923077
2015-09-05,22.185328185328185
2015-09-06,22.271317829457363
2015-09-07,22.271317829457363
2015-09-08,22.27906976744186
2015-09-09,22.48062015503876
2015-09-10,22.523255813953487
2015-09-11,22.53875968992248
2015-09-12,22.59922178988327
2015-09-13,22.6875
2015-09-14,22.607003891050585
2015-09-15,22.595330739299612
2015-09-16,22.657587548638134
2015-09-17,22.642023346303503
2015-09-18,22.6147859922179
2015-09-19,22.6796875
2015-09-20,22.591439688715955
2015-09-21,22.51937984496124
2015-09-22,21.988372093023255
2015-09-23,21.968992248062015
2015-09-24,21.988372093023255
2015-09-25,21.941860465116278
2015-09-26,22.023346303501945
2015-09-27,22.023346303501945
2015-09-28,21.968992248062015
2015-09-29,22.36046511627907
2015-09-30,22.06201550387597
2015-10-01,22.058139534883722
2015-10-02,22.170542635658915
2015-10-03,22.237354085603112
2015-10-04,22.237354085603112
2015-10-05,22.170542635658915
2015-10-06,22.1003861003861
2015-10-07,22.111969111969113
2015-10-08,22.11969111969112
2015-10-09,22.216216216216218
2015-10-10,22.27906976744186
2015-10-11,22.27906976744186
2015-10-12,22.38996138996139
2015-10-13,22.374517374517374
2015-10-14,22.37837837837838
2015-10-15,22.386100386100384
2015-10-16,22.393822393822393
2015-10-17,22.476744186046513
2015-10-18,22.476744186046513
2015-10-19,22.401544401544403
2015-10-20,22.386100386100384
2015-10-21,22.424710424710426
2015-10-22,21.401544401544403
2015-10-23,21.416988416988417
2015-10-24,20.301158301158303
2015-10-25,20.301158301158303
2015-10-26,20.342307692307692
2015-10-27,20.342307692307692
2015-10-28,20.334615384615386
2015-10-29,20.338461538461537
2015-10-30,20.369230769230768
2015-10-31,20.31153846153846
2015-11-01,20.31153846153846
2015-11-02,20.24137931034483
2015-11-03,20.22222222222222
2015-11-04,20.2183908045977
2015-11-05,20.21455938697318
2015-11-06,20.229885057471265
2015-11-07,19.896153846153847
2015-11-08,19.896153846153847
2015-11-09,19.92337164750958
2015-11-10,19.9272030651341
2015-11-11,19.9272030651341
2015-11-12,19.942528735632184
2015-11-13,19.938697318007662
2015-11-14,20.0
2015-11-15,20.0
2015-11-16,19.942528735632184
2015-11-17,19.946360153256705
2015-11-18,19.961685823754788
2015-11-19,19.919540229885058
2015-11-20,20.31800766283525
2015-11-21,20.28076923076923
2015-11-22,20.28076923076923
2015-11-23,20.632183908045977
2015-11-24,20.64750957854406
2015-11-25,20.666666666666668
2015-11-26,19.942307692307693
2015-11-27,19.942307692307693
2015-11-28,19.942307692307693
2015-11-29,19.942307692307693
2015-11-30,19.873563218390803
2015-12-01,19.90038314176245
2015-12-02,20.126436781609197
2015-12-03,20.130268199233715
2015-12-04,20.206106870229007
2015-12-05,20.260536398467433
2015-12-06,20.260536398467433
2015-12-07,20.18702290076336
2015-12-08,20.18702290076336
2015-12-09,20.34732824427481
2015-12-10,20.31679389312977
2015-12-11,20.32442748091603
2015-12-12,20.367816091954023
2015-12-13,20.367816091954023
2015-12-14,20.30916030534351
2015-12-15,20.217557251908396
2015-12-16,20.259541984732824
2015-12-17,20.263358778625953
2015-12-18,20.408396946564885
2015-12-19,20.471264367816094
2015-12-20,20.393129770992367
2015-12-21,20.346007604562736
2015-12-22,20.311787072243344
2015-12-23,20.247148288973385
2015-12-24,20.24334600760456
2015-12-25,20.24334600760456
2015-12-26,20.24334600760456
2015-12-27,20.24334600760456
2015-12-28,20.363636363636363
2015-12-29,20.393939393939394
2015-12-30,20.34469696969697
2015-12-31,19.69961977186312
2016-01-01,19.69961977186312
2016-01-02,19.740458015267176
2016-01-03,19.740458015267176
2016-01-04,19.740458015267176
2016-01-05,20.51145038167939
2016-01-06,20.515267175572518
2016-01-07,19.866412213740457
2016-01-08,19.790076335877863
2016-01-09,19.831417624521073
2016-01-10,19.831417624521073
2016-01-11,19.77480916030534
2016-01-12,20.095419847328245
2016-01-13,20.106870229007633
2016-01-14,20.110687022900763
2016-01-15,20.129770992366414
2016-01-16,20.20689655172414
2016-01-17,20.20689655172414
2016-01-18,20.20689655172414
2016-01-19,20.14503816793893
2016-01-20,20.103053435114504
2016-01-21,20.30534351145038
2016-01-22,20.15267175572519
2016-01-23,20.17624521072797
2016-01-24,20.17624521072797
2016-01-25,20.11832061068702
2016-01-26,20.17557251908397
2016-01-27,20.19465648854962
2016-01-28,20.18702290076336
2016-01-29,20.1793893129771
2016-01-30,20.14885496183206
2016-01-31,20.14885496183206
2016-02-01,20.098859315589355
2016-02-02,20.102661596958175
2016-02-03,20.9467680608365
2016-02-04,21.231939163498097
2016-02-05,21.460076045627375
2016-02-06,21.416030534351144
2016-02-07,21.338403041825096
2016-02-08,21.295454545454547
2016-02-09,21.299242424242426
2016-02-10,21.299242424242426
2016-02-11,21.78030303030303
2016-02-12,21.78409090909091
2016-02-13,21.84790874524715
2016-02-14,21.84790874524715
2016-02-15,21.84790874524715
2016-02-16,21.768939393939394
2016-02-17,21.806818181818183
2016-02-18,21.113636363636363
2016-02-19,21.200757575757574
2016-02-20,21.277566539923953
2016-02-21,21.196969696969695
2016-02-22,21.139622641509433
2016-02-23,21.147169811320754
2016-02-24,21.245283018867923
2016-02-25,21.418867924528303
2016-02-26,21.445283018867926
2016-02-27,21.518939393939394
2016-02-28,21.518939393939394
2016-02-29,21.456603773584906
2016-03-01,21.456603773584906
