date,value
2011-07-07,52.94342847211267
2011-07-08,53.074005771525584
2011-07-09,53.13491575195611
2011-07-10,53.19582573238663
2011-07-11,53.449132973091125
2011-07-12,53.52118776761167
2011-07-13,53.67206839383476
2011-07-14,53.77015058561558
2011-07-15,53.733330328247376
2011-07-16,53.687942200393486
2011-07-17,53.642554072539596
2011-07-18,53.77753124148937
2011-07-19,53.79670932368115
2011-07-20,53.807035983322876
2011-07-21,53.851162176764134
2011-07-22,53.99826055783511
2011-07-23,54.2836617320034
2011-07-24,54.569062906171695
2011-07-25,55.08295723102492
2011-07-26,55.32240928581945
2011-07-27,55.5037449022578
2011-07-28,55.668889498909245
2011-07-29,55.575008220370435
2011-07-30,55.48630197988338
2011-07-31,55.39759573939632
2011-08-01,55.44477990986816
2011-08-02,55.40581491747851
2011-08-03,55.37484668303261
2011-08-04,54.754869514082834
2011-08-05,55.587746226411596
2011-08-06,56.09838900828726
2011-08-07,56.92852599458863
2011-08-08,57.057293117876306
2011-08-09,57.246562524268995
2011-08-10,57.20707358854718
2011-08-11,57.76586354288508
2011-08-12,57.80828363420928
2011-08-13,57.40322818737301
2011-08-14,56.99817274053673
2011-08-15,56.7020214032895
2011-08-16,55.90681592383744
2011-08-17,55.87284332109771
2011-08-18,55.96059065747519
2011-08-19,57.105201145921285
2011-08-20,58.31586947302797
2011-08-21,59.526537800134655
2011-08-22,59.5502820923721
2011-08-23,58.67326534960194
2011-08-24,58.21650943428438
2011-08-25,58.84186946238414
2011-08-26,58.75419822950742
2011-08-27,59.04147807295165
2011-08-28,59.32875791639587
2011-08-29,59.61603775984009
2011-08-30,59.2578185817579
2011-08-31,59.08118235649154
2011-09-01,59.783358021278
2011-09-02,59.78463656009079
2011-09-03,59.68600642310449
2011-09-04,59.587376286118186
2011-09-05,59.488746149131885
2011-09-06,59.47778724502229
2011-09-07,59.398677655981196
2011-09-08,59.61328952812732
2011-09-09,59.60059546420038
2011-09-10,59.71137874484668
2011-09-11,59.82216202549297
2011-09-12,59.87426950705251
2011-09-13,59.87348672818754
2011-09-14,59.875861157411286
2011-09-15,60.79116448422146
2011-09-16,60.99155364985035
2011-09-17,61.30809578351576
2011-09-18,61.624637917181175
2011-09-19,61.84678403590264
2011-09-20,61.420208693436884
2011-09-21,61.437572151896234
2011-09-22,61.50812009710172
2011-09-23,62.5152520823159
2011-09-24,62.413441906190656
2011-09-25,62.311631730065415
2011-09-26,62.194165976640754
2011-09-27,63.56285482204193
2011-09-28,63.51956715080905
2011-09-29,63.487081827912775
2011-09-30,63.4555749785977
2011-10-01,63.401693700058885
2011-10-02,63.347812421520075
2011-10-03,63.56973022973925
2011-10-04,63.54062064069815
2011-10-05,63.48460846413803
2011-10-06,63.62189917951093
2011-10-07,63.75443342608627
2011-10-08,63.99963890553833
2011-10-09,64.24484438499039
2011-10-10,64.59415945348354
2011-10-11,64.84408334998278
2011-10-12,64.22059998403365
2011-10-13,64.47728622017195
2011-10-14,64.50442255415759
2011-10-15,65.10629252589057
2011-10-16,65.70816249762355
2011-10-17,66.31003246935651
2011-10-18,64.5209913734661
2011-10-19,64.68101628006636
2011-10-20,64.68649573212116
2011-10-21,64.56332221613943
2011-10-22,64.50135222266259
2011-10-23,64.43938222918575
2011-10-24,64.65229808045777
2011-10-25,64.50922349902702
2011-10-26,64.48394626484567
2011-10-27,64.32579557991417
2011-10-28,63.89030960470217
2011-10-29,63.86596518200158
2011-10-30,63.841620759301
2011-10-31,63.873538567520185
2011-11-01,64.70271664971197
2011-11-02,64.571818628403
2011-11-03,64.67615652794636
2011-11-04,64.16948345256384
2011-11-05,63.915297760021986
2011-11-06,63.66111206748013
2011-11-07,63.288509327754106
2011-11-08,63.11535864282259
2011-11-09,63.37070110857602
2011-11-10,63.608144030950456
2011-11-11,63.84558695332488
2011-11-12,64.0732886276019
2011-11-13,64.30099030187891
2011-11-14,64.38896594875867
2011-11-15,64.32047279807374
2011-11-16,64.51191115423812
2011-11-17,64.90144148691914
2011-11-18,64.93454650975019
2011-11-19,64.97445518554929
2011-11-20,65.01436386134839
2011-11-21,65.15956934080043
2011-11-22,65.14054346561018
2011-11-23,65.29579460716269
2011-11-24,65.49413416714609
2011-11-25,65.69247372712948
2011-11-26,65.89081328711288
2011-11-27,66.08915284709627
2011-11-28,66.40804035228516
2011-11-29,66.46893698989412
2011-11-30,67.12921096249686
2011-12-01,67.1102938065934
2011-12-02,67.04796503947011
2011-12-03,67.23540796184456
2011-12-04,67.42285088421899
2011-12-05,67.4671431216619
2011-12-06,66.68549928604547
2011-12-07,66.689152254082
2011-12-08,67.50600572025053
2011-12-09,67.8074659039025
2011-12-10,68.1954883837058
2011-12-11,68.5835108635091
2011-12-12,68.72095378588354
2011-12-13,68.65520036122601
2011-12-14,68.65177570369175
2011-12-15,68.7065702242397
2011-12-16,68.50086246168263
2011-12-17,68.97491116792311
2011-12-18,69.44895987416359
2011-12-19,69.92300858040409
2011-12-20,69.84081679958217
2011-12-21,69.8214038837309
2011-12-22,69.79960023076286
2011-12-23,69.77368698875374
2011-12-24,69.74777374674461
2011-12-25,69.72186050473547
2011-12-26,69.69594726272635
2011-12-27,69.5370431531373
2011-12-28,69.53886963715557
2011-12-29,69.58270525359393
2011-12-30,69.73521666911905
2011-12-31,69.88772808464417
2012-01-01,70.04023950016928
2012-01-02,70.1927509156944
2012-01-03,70.7982303677492
2012-01-04,70.61049390330041
2012-01-05,70.69953499919082
2012-01-06,70.94850760193054
2012-01-07,71.14973069390706
2012-01-08,71.35095378588356
2012-01-09,71.5607385216957
2012-01-10,71.57189312052152
2012-01-11,71.20929038079551
2012-01-12,71.14871199418972
2012-01-13,71.18828581458547
2012-01-14,71.09439583850371
2012-01-15,71.00050586242195
2012-01-16,70.90661588634019
2012-01-17,71.62246715835585
2012-01-18,71.7171018615522
2012-01-19,71.67395117662069
2012-01-20,70.67943062867549
2012-01-21,69.30317492091292
2012-01-22,67.92691921315036
2012-01-23,67.46481875652935
2012-01-24,67.51230734100423
2012-01-25,67.5158298458966
2012-01-26,67.54753238992791
2012-01-27,67.4595480455052
2012-01-28,67.94064393591616
2012-01-29,68.42173982632711
2012-01-30,68.99571242906684
2012-01-31,69.04119188112163
2012-02-01,68.98809338144778
2012-02-02,69.2288848578557
2012-02-03,69.41285746059543
2012-02-04,69.54230951538996
2012-02-05,69.67176157018447
2012-02-06,69.6566930770338
2012-02-07,69.69390768890594
2012-02-08,69.5370241272621
2012-02-09,69.29181864781005
2012-02-10,68.82971819118903
2012-02-11,68.9881656797735
2012-02-12,69.14661316835797
2012-02-13,69.482914538221
2012-02-14,69.1560652231525
2012-02-15,68.89661316835797
2012-02-16,68.87078146581393
2012-02-17,67.69631962628361
2012-02-18,66.87087931317205
2012-02-19,66.04543900006051
2012-02-20,65.21999868694897
2012-02-21,65.29217089829928
2012-02-22,65.75769601245453
2012-02-23,64.7491032353686
2012-02-24,64.23997081527727
2012-02-25,64.26371510751473
2012-02-26,64.28745939975217
2012-02-27,64.33540460523162
2012-02-28,64.72197994769736
2012-02-29,64.63628740584045
2012-03-01,64.76984904967607
2012-03-02,64.64236046520118
2012-03-03,64.59352484876283
2012-03-04,64.54468923232446
2012-03-05,64.45804539670803
2012-03-06,64.46626457479022
2012-03-07,64.704042352568
2012-03-08,64.60746701010225
2012-03-09,65.07508842977846
2012-03-10,65.17777834260536
2012-03-11,65.28046825543227
2012-03-12,65.35571939698478
2012-03-13,65.08722624629985
2012-03-14,65.50640432849163
2012-03-15,65.40749319396406
2012-03-16,65.45571237204626
2012-03-17,65.51078086519695
2012-03-18,65.56584935834765
2012-03-19,65.60886305697778
2012-03-20,65.17994372668859
2012-03-21,65.5385738636749
2012-03-22,65.60501221983928
2012-03-23,65.69197183556601
2012-03-24,65.81768612128029
2012-03-25,65.94340040699457
2012-03-26,66.89079766726854
2012-03-27,66.64353739329594
2012-03-28,66.6880253254551
2012-03-29,66.91816231175648
2012-03-30,66.81922084226706
2012-03-31,66.55744002034926
2012-04-01,66.29565919843145
2012-04-02,66.03387837651364
2012-04-03,65.98976878747256
2012-04-04,66.13822580990217
2012-04-05,65.94941954767124
2012-04-06,66.3579866274712
2012-04-07,66.32393574684497
2012-04-08,66.28988486621874
2012-04-09,66.32276157854751
2012-04-10,66.15213752984127
2012-04-11,67.14483159376822
2012-04-12,66.94875853440749
2012-04-13,66.92690595776038
2012-04-14,66.8676365513677
2012-04-15,66.80836714497501
2012-04-16,67.07329865182433
2012-04-17,67.19220276141337
2012-04-18,67.09229408561428
2012-04-19,67.1186867796782
2012-04-20,66.727123396334
2012-04-21,66.68237453788652
2012-04-22,66.63762567943903
2012-04-23,67.40870634914984
2012-04-24,67.41854445624821
2012-04-25,67.50000564346283
2012-04-26,67.89053075761808
2012-04-27,67.78683212748109
2012-04-28,67.71285952474138
2012-04-29,67.63888692200165
2012-04-30,67.6240924014537
2012-05-01,67.70957185350849
2012-05-02,67.6999828124126
2012-05-03,67.68217459323452
2012-05-04,67.55849553256915
2012-05-05,66.73696911378245
2012-05-06,65.91544269499576
2012-05-07,65.09391627620906
2012-05-08,64.2983927928431
2012-05-09,64.35713828671476
2012-05-10,64.4715218483586
2012-05-11,64.34067709950016
2012-05-12,64.23672406623206
2012-05-13,64.13277103296394
2012-05-14,64.02881799969585
2012-05-15,63.91061839108527
2012-05-16,63.81381857526853
2012-05-17,64.14084223653876
2012-05-18,64.16115099931328
2012-05-19,63.90283397387295
2012-05-20,63.64451694843263
2012-05-21,63.381111860370005
2012-05-22,63.452344737082335
2012-05-23,63.35808511542546
2012-05-24,63.36660870751069
2012-05-25,63.25918260801537
2012-05-26,63.296990827193454
2012-05-27,63.334799046371536
2012-05-28,63.37260726554962
2012-05-29,63.39819209168238
2012-05-30,63.65097747981024
2012-05-31,64.59367154373719
2012-06-01,64.52326058483307
2012-06-02,64.52983592729883
2012-06-03,64.53641126976459
2012-06-04,64.6881920916824
2012-06-05,64.62289528802944
2012-06-06,64.52335190903399
2012-06-07,64.61544584249779
2012-06-08,64.5264462576078
2012-06-09,64.55872521153059
2012-06-10,64.59100416545338
2012-06-11,64.71867539833009
2012-06-12,64.85581113930144
2012-06-13,64.89637430520708
2012-06-14,64.6183312523695
2012-06-15,64.51236256352409
2012-06-16,63.519440189094865
2012-06-17,62.52651781466564
2012-06-18,61.650718727907645
2012-06-19,61.27283223084306
2012-06-20,61.11187332673347
2012-06-21,61.152471085139446
2012-06-22,61.06958745431061
2012-06-23,60.92842237889895
2012-06-24,60.787257303487294
2012-06-25,60.8616782250315
2012-06-26,61.05551384146985
2012-06-27,61.01729466338766
2012-06-28,61.32383956445312
2012-06-29,61.091278974358275
2012-06-30,61.195975647548096
2012-07-01,61.300672320737924
2012-07-02,61.547834747352404
2012-07-03,61.66737160319064
2012-07-04,61.7219378132363
2012-07-05,61.81563644337329
2012-07-06,62.76198347533676
2012-07-07,63.056618178533114
2012-07-08,63.351252881729465
2012-07-09,63.37723135531068
2012-07-10,63.558401965522386
2012-07-11,63.41374443127581
2012-07-12,63.27382270916231
2012-07-13,63.12131129363719
2012-07-14,63.06240718404815
2012-07-15,63.00350307445911
2012-07-16,62.94459896487007
2012-07-17,62.879401426652876
2012-07-18,62.93419594720082
2012-07-19,62.96696728545161
2012-07-20,63.21399924892194
2012-07-21,63.360300618784954
2012-07-22,63.50660198864797
2012-07-23,63.57619102974387
2012-07-24,62.68276637220962
2012-07-25,62.490662403119345
2012-07-26,63.28376416437179
2012-07-27,63.1541751232759
2012-07-28,63.276914849303296
2012-07-29,63.399654575330686
2012-07-30,63.63417512327589
2012-07-31,63.71859293149507
2012-08-01,64.76532048096234
2012-08-02,64.8533543246368
2012-08-03,65.38805752098384
2012-08-04,64.99490683605232
2012-08-05,64.60175615112081
2012-08-06,64.20860546618931
2012-08-07,64.01291074994664
2012-08-08,63.91161699043371
2012-08-09,64.06689096303644
2012-08-10,63.87550529391105
2012-08-11,64.17190501291351
2012-08-12,64.46830473191596
2012-08-13,64.52972025703014
2012-08-14,64.45945769995251
2012-08-15,64.74027961776072
2012-08-16,64.5303481109114
2012-08-17,64.63460990695403
2012-08-18,63.50202377162816
2012-08-19,62.3694376363023
2012-08-20,61.232171135679636
2012-08-21,61.28633341175972
2012-08-22,62.152391250420294
2012-08-23,62.9348320972447
2012-08-24,62.55264031642278
2012-08-25,62.73574533925383
2012-08-26,62.918850362084875
2012-08-27,63.04898734838625
2012-08-28,63.01376229946257
2012-08-29,63.30896777891463
2012-08-30,63.27107994376651
2012-08-31,62.52438373103484
2012-09-01,62.56022847989328
2012-09-02,62.59607322875173
2012-09-03,62.63191797761017
2012-09-04,62.699758812574295
2012-09-05,62.65238438335055
2012-09-06,62.688343287460135
2012-09-07,62.64231589019987
2012-09-08,62.64377707741448
2012-09-09,62.645238264629086
2012-09-10,63.08669945184369
2012-09-11,63.163349514110195
2012-09-12,63.134973780255
2012-09-13,63.24264501313171
2012-09-14,63.2429438923347
2012-09-15,62.88528511275812
2012-09-16,62.52762633318154
2012-09-17,62.18391524974443
2012-09-18,62.11741462707943
2012-09-19,62.510864191213926
2012-09-20,62.69233842474296
2012-09-21,61.15900509140962
2012-09-22,59.557961386256316
2012-09-23,57.95691768110302
2012-09-24,57.89742648736525
2012-09-25,58.01134141166229
2012-09-26,56.65336240436822
2012-09-27,56.64760897971068
2012-09-28,56.63938980162849
2012-09-29,56.65217518975634
2012-09-30,56.6649605778842
2012-10-01,57.01734746040807
2012-10-02,56.63177668415236
2012-10-03,56.69589388354353
2012-10-04,56.95854228537002
2012-10-05,57.058542285370024
2012-10-06,57.12566557304125
2012-10-07,57.19278886071249
2012-10-08,57.1098143010256
2012-10-09,57.03584169828588
2012-10-10,56.807287664800334
2012-10-11,57.25875537517215
2012-10-12,57.1323365884794
2012-10-13,57.14642660804887
2012-10-14,57.16051662761835
2012-10-15,57.143882576737724
2012-10-16,57.11880103727263
2012-10-17,57.12884669937309
2012-10-18,57.10495020013413
2012-10-19,57.134402254928645
2012-10-20,57.26956207228024
2012-10-21,57.40472188963184
2012-10-22,57.53988170698343
2012-10-23,57.452210474106714
2012-10-24,60.324247873541374
2012-10-25,60.599981728727286
2012-10-26,60.84521211477959
2012-10-27,61.103280074217416
2012-10-28,61.36134803365524
2012-10-29,61.393181040830704
2012-10-30,61.39443003357849
2012-10-31,60.65317608205057
2012-11-01,60.748805566721146
2012-11-02,60.67551789548826
2012-11-03,60.55984057433149
2012-11-04,60.444163253174715
2012-11-05,60.47917086352479
2012-11-06,60.493211959415206
2012-11-07,60.505892977027735
2012-11-08,60.481600739584806
2012-11-09,59.92680621903686
2012-11-10,59.37201169848891
2012-11-11,58.81721717794097
2012-11-12,58.262422657393024
2012-11-13,58.230459187073386
2012-11-14,58.480287954196676
2012-11-15,58.48227425556653
2012-11-16,58.09000419685812
2012-11-17,58.04913661694943
2012-11-18,58.008269037040755
2012-11-19,57.98863433384441
2012-11-20,57.995894607817014
2012-11-21,57.57676001333995
2012-11-22,57.02307442951737
2012-11-23,56.4693888456948
2012-11-24,55.915703261872224
2012-11-25,55.36201767804965
2012-11-26,54.80833209422707
2012-11-27,54.53856040472935
2012-11-28,54.39315923056106
2012-11-29,53.31124142234187
2012-11-30,53.4292453362362
2012-12-01,53.34773848692113
2012-12-02,53.26623163760606
2012-12-03,53.021711089660855
2012-12-04,53.13130013075674
2012-12-05,53.43303529057409
2012-12-06,53.45560541451408
2012-12-07,53.24428121360084
2012-12-08,52.901098916445946
2012-12-09,52.55791661929104
2012-12-10,52.28130966460189
2012-12-11,52.312968720918484
2012-12-12,51.97027465699155
2012-12-13,52.12986369808743
2012-12-14,52.07814099157021
2012-12-15,52.13897536267855
2012-12-16,52.19980973378689
2012-12-17,52.12789192556771
2012-12-18,52.15871384337593
2012-12-19,52.12891932282798
2012-12-20,52.26261795296497
2012-12-21,52.40770927716588
2012-12-22,52.68350836392386
2012-12-23,52.6789421538782
2012-12-24,53.12917046438048
2012-12-25,53.579398774882755
2012-12-26,53.88624808995125
2012-12-27,54.05063165159509
2012-12-28,54.17665904885536
2012-12-29,54.194010647028875
2012-12-30,54.21136224520239
2012-12-31,54.15474124063617
2013-01-01,54.09812023606996
2013-01-02,53.10947052961204
2013-01-03,52.710383771621174
2013-01-04,52.66335180815086
2013-01-05,52.461867789886014
2013-01-06,52.260383771621164
2013-01-07,52.257301579840345
2013-01-08,52.20893945953063
2013-01-09,52.753802473229264
2013-01-10,53.14646392137016
2013-01-11,53.57294793963501
2013-01-12,54.05848827449041
2013-01-13,54.544028609345816
2013-01-14,54.65513972045692
2013-01-15,54.884515671750684
2013-01-16,54.21876224709315
2013-01-17,54.27964504770198
2013-01-18,54.2704669655102
2013-01-19,55.28982769610382
2013-01-20,56.30918842669743
2013-01-21,57.32854915729105
2013-01-22,57.54978203400338
2013-01-23,57.35434824404904
2013-01-24,57.35008644800642
2013-01-25,57.41644870067005
2013-01-26,57.58801643278573
2013-01-27,57.75958416490141
2013-01-28,57.84287183613429
2013-01-29,57.992186904627445
2013-01-30,57.800406082709635
2013-01-31,57.74688357781727
2013-02-01,57.720399559552426
2013-02-02,57.75761417142457
2013-02-03,57.794828783296715
2013-02-04,57.751678098365204
2013-02-05,57.91992950851831
2013-02-06,57.943749904256514
2013-02-07,58.05077045220172
2013-02-08,57.93080366100205
2013-02-09,57.8559178162532
2013-02-10,57.78103197150435
2013-02-11,57.95180822721211
2013-02-12,57.15523288474636
2013-02-13,57.30400000803403
2013-02-14,56.971866935626984
2013-02-15,56.97077104521602
2013-02-16,57.90235617241758
2013-02-17,58.83394129961915
2013-02-18,59.76552642682071
2013-02-19,60.61944032114557
2013-02-20,60.73715721612274
2013-02-21,60.4227736544789
2013-02-22,62.03012110155238
2013-02-23,62.547970831730886
2013-02-24,63.06582056190938
2013-02-25,63.26098037926098
2013-02-26,63.29709494962213
2013-02-27,63.005953397110716
2013-02-28,63.08985750669976
2013-03-01,63.12300819163126
2013-03-02,63.26492599985043
2013-03-03,63.40684380806961
2013-03-04,63.64300819163126
2013-03-05,63.83204928752167
2013-03-06,63.830405451905236
2013-03-07,63.98687424946992
2013-03-08,64.22934000289457
2013-03-09,64.30623913116357
2013-03-10,64.38313825943254
2013-03-11,64.39040268450519
2013-03-12,64.49611044706226
2013-03-13,64.4471867680016
2013-03-14,64.58211827485091
2013-03-15,64.60083973603813
2013-03-16,64.60933288672305
2013-03-17,64.61782603740798
2013-03-18,65.11627352599245
2013-03-19,65.2877803753075
2013-03-20,65.41510153208073
2013-03-21,66.3087088380168
2013-03-22,66.52681059926924
2013-03-23,66.71467752686219
2013-03-24,66.90254445445515
2013-03-25,66.9081543696541
2013-03-26,66.49017180427427
2013-03-27,66.31113070838387
2013-03-28,66.22802568555281
2013-03-29,66.10062842527884
2013-03-30,66.08419006911446
2013-03-31,66.06775171295007
2013-04-01,65.99948687276742
2013-04-02,65.81598749543242
2013-04-03,65.96134241448597
2013-04-04,65.7034920456767
2013-04-05,65.69509021919268
2013-04-06,65.67087625963626
2013-04-07,65.64666230007984
2013-04-08,65.65879537248689
2013-04-09,65.81998258709876
2013-04-10,65.66320937553103
2013-04-11,64.69846051708355
2013-04-12,64.72558380475478
2013-04-13,64.78375732073651
2013-04-14,64.84193083671825
2013-04-15,64.96585777735753
2013-04-16,64.7008653877076
2013-04-17,64.58679004524184
2013-04-18,64.7995754333697
2013-04-19,64.65379917766194
2013-04-20,64.65764240445037
2013-04-21,64.6614856312388
2013-04-22,64.71156173473956
2013-04-23,63.95240855914803
2013-04-24,63.93337280038625
2013-04-25,63.8502677775552
2013-04-26,64.00049608805749
2013-04-27,64.10761937572872
2013-04-28,64.21474266339995
2013-04-29,64.32789334833144
2013-04-30,64.43650391584613
2013-05-01,64.4507504911886
2013-05-02,64.3842142876661
2013-05-03,64.50859784930994
2013-05-04,64.6642925655526
2013-05-05,64.81998728179526
2013-05-06,64.9417093952982
2013-05-07,65.25321980269904
2013-05-08,65.59058281639766
2013-05-09,65.69449274929102
2013-05-10,65.62805439312663
2013-05-11,65.5391502835376
2013-05-12,65.45024617394854
2013-05-13,65.79399046618599
2013-05-14,65.83875337451055
2013-05-15,65.89491775807218
2013-05-16,65.94099350343883
2013-05-17,65.57903833531928
2013-05-18,65.71984068365587
2013-05-19,65.86064303199248
2013-05-20,66.44021250361675
2013-05-21,66.49391113375373
2013-05-22,66.539938531014
2013-05-23,66.67232600655217
2013-05-24,66.58826425399727
2013-05-25,66.59491787434952
2013-05-26,66.60157149470177
2013-05-27,66.60822511505403
2013-05-28,66.69589634793074
2013-05-29,66.77935261768837
2013-05-30,66.55446677293952
2013-05-31,66.16108777750571
2013-06-01,66.20172704691211
2013-06-02,66.2423663163185
2013-06-03,66.89350786882991
2013-06-04,66.80907449398559
2013-06-05,67.19663157161115
2013-06-06,67.22707297191558
2013-06-07,66.93084770555332
2013-06-08,66.73795992362443
2013-06-09,66.54507214169556
2013-06-10,66.61672012841203
2013-06-11,66.49596143505059
2013-06-12,66.51389418722992
2013-06-13,66.78423138427945
2013-06-14,66.70388783133316
2013-06-15,66.6837204036315
2013-06-16,66.66355297592982
2013-06-17,67.02725160606681
2013-06-18,67.03866713118097
2013-06-19,67.16023703768239
2013-06-20,67.16571648973718
2013-06-21,66.77991325187915
2013-06-22,66.5001567830816
2013-06-23,66.22040031428403
2013-06-24,66.42447946192482
2013-06-25,66.30192238429925
2013-06-26,65.96562101443624
2013-06-27,66.09295739190961
2013-06-28,66.24699087744993
2013-06-29,66.1812374527924
2013-06-30,66.11548402813486
2013-07-01,66.09014156238143
2013-07-02,66.08729646227606
2013-07-03,66.02451107414821
2013-07-04,65.96172568602034
2013-07-05,65.86186267232172
2013-07-06,65.49976221570071
2013-07-07,65.1376617590797
2013-07-08,65.87578961296097
2013-07-09,65.65700292020168
2013-07-10,65.35966792642833
2013-07-11,65.508435049716
2013-07-12,65.73709345371688
2013-07-13,66.07560182510197
2013-07-14,66.41411019648706
2013-07-15,66.56631719800913
2013-07-16,67.11937655873973
2013-07-17,67.1853503526647
2013-07-18,67.06506876971187
2013-07-19,67.22686481232984
2013-07-20,67.09961975905738
2013-07-21,66.97237470578493
2013-07-22,66.79045689756575
